100
,,,2.629060,,1.589873,,1.948954,1.945306,1.750458,,1.979149,2.784122,,2.213462,1.845178,,1.156663,1.517393,1.246770,2.351499,1.947079,1.525553,,1.307413,,1.223387,2.040528,,2.025409,,,2.435051,,3.866068,,,,,,,1.523765,1.947167,1.365996,,,,3.198774,1.098097,1.515134,3.075010,,1.413143,1.200487,,,,2.940862,,,3.112356,,,,,1.355650,,1.237422,,2.616929,1.194140,1.484877,2.378069,,1.414694,2.252585,,2.088207,,,,,,,,1.358034,,1.591712,1.587333,,1.812491,,1.332247,,2.543450,,2.414863,1.221516,,1.573389
2.361025,2.110017,3.760236,1.721227,1.496617,1.865446,,,2.210132,,,2.444873,2.011272,,1.799246,2.453716,,2.616145,,,,,,,,,2.986415,1.138448,2.614215,1.347170,,3.224613,,1.405241,,,,1.314177,,,1.138241,1.549466,,,1.879842,1.922708,1.704304,,1.654276,2.226892,2.394206,1.092069,1.703816,1.393322,,1.313094,,2.398361,,3.008638,3.300439,,,,,1.778968,,1.302243,,2.107438,,1.569685,,1.309564,,,1.998456,,1.642509,1.496972,2.485967,1.936526,2.171229,,,,,3.293438,,3.072578,1.333042,3.530273,,2.620278,,1.789202,,2.076383,1.975076,
,,3.224206,,2.231543,,1.171726,1.971029,,1.929559,,,1.281903,,1.543534,1.737074,1.553291,,,3.319936,,1.787397,,2.090233,,2.047314,1.004856,1.652744,,,,1.941442,,1.719104,1.464228,,2.358636,,2.048931,1.409476,,1.756594,2.826531,,2.724850,,1.594643,1.674490,,,2.661223,,,,2.901182,,,1.817738,,1.033817,1.986495,,,1.869093,1.851626,2.081863,2.880084,,,1.849839,,1.544534,,1.003227,,,1.405291,2.890158,,2.678090,2.061738,,,,1.391867,1.971961,1.845502,1.285400,1.579233,2.112439,1.036229,,1.936999,,,,,,1.937541,1.154854
2.522940,,2.441988,2.194062,,2.796881,1.160860,1.940712,2.107543,1.445477,1.583713,2.030968,,,2.001868,,,,,,3.642179,2.402253,,,1.713489,,,,1.093375,,,2.311923,2.165703,2.102983,,,1.349442,,1.770249,2.548082,1.385156,,,,2.883394,,3.062035,,,,,,1.907689,,2.341141,,2.265647,3.684497,,,,1.400032,,1.910502,1.797669,1.466527,,,1.352909,,,,,1.353421,1.861420,,1.879009,1.598927,2.745731,,,,,,,2.961883,,,2.727908,,,2.349852,2.156698,2.751018,,,2.131130,,,2.011534
,,,1.191455,1.544344,3.652573,,1.884870,,,,,,,2.147983,,1.086837,2.362576,,,,,2.441564,,2.121368,2.078751,1.222022,,1.303795,,,,1.674442,,,,,,,,,,1.604006,,,2.252933,2.054868,2.938490,,1.772254,,1.551900,,,1.640636,,,,,1.859529,,,,,2.372428,2.095482,3.196356,,,3.743271,,2.165868,1.146923,,,1.610224,,,1.163209,2.064418,,1.342192,,2.346715,1.266643,3.500245,,1.923430,,,,2.776601,1.059206,,1.673241,,2.003297,1.386401,,1.715913
1.700150,2.146830,,,1.086713,,3.568213,,,,1.512216,1.407927,,,2.347457,,,,,,1.846854,,1.591671,,2.050475,2.067321,,1.567520,2.547667,,,,3.834681,1.688715,,,1.965866,,1.723870,,1.522046,1.411450,2.035007,,,,,2.283683,,2.017975,,,,,,,2.415644,,,,,2.413282,,,1.303443,1.464723,,1.357261,,,,,2.180411,2.131644,1.065493,1.803340,1.500428,1.228743,,,,2.830841,3.555217,1.224067,1.407148,1.505366,3.461810,1.370748,1.593949,1.362462,,,2.457251,,2.846136,,2.083802,,,2.221047
,,3.234057,,1.127547,,1.020798,1.778927,3.646074,,,,2.195537,,2.022195,,,1.836936,,2.564965,1.769412,1.623913,,1.550005,,,1.117870,1.881142,,,,2.057421,3.342068,,,1.812200,2.373964,,1.967406,,1.896047,,2.399402,,1.508498,1.082735,2.675276,,1.836095,2.761143,1.956939,,,1.919502,1.376689,,1.991716,,,1.368060,,,,,1.079926,,1.134665,1.775642,1.310043,2.055771,,,,1.108433,,,,2.029909,,3.292142,,1.489346,1.349842,1.823101,,1.292271,,,2.509430,1.694083,1.993388,,1.064240,1.328198,1.519570,1.491433,,1.002606,3.403359,
2.420753,1.110551,1.582557,,,2.658662,2.055243,1.489502,,,,1.227698,1.475900,2.159524,,1.336069,,2.383269,2.050237,2.030891,1.866123,1.752292,,1.641847,1.209457,2.110614,,2.369309,,,1.009988,1.550567,,,,1.801282,,1.946059,,1.352933,,,1.235969,2.273630,1.131125,,1.679685,2.881301,,,,,,,,,,,1.710699,2.130095,,,,,1.762822,2.393201,1.867507,,,2.062489,1.248570,,1.545872,1.421987,,1.215859,1.760246,,2.074493,,,2.773100,,1.352890,2.471967,2.688527,1.094942,,1.315515,,,1.776010,1.482344,1.953246,1.492300,2.565932,,2.208804,1.479816,
,1.562178,,,,,,,,2.451990,,2.863680,2.516736,,,,1.964468,,,,2.361154,,3.086834,1.807091,1.459015,2.667137,,1.440586,3.109579,1.123369,,1.375769,,,1.325288,,2.926899,1.482040,1.982737,,,,1.875772,2.620001,2.146185,2.164496,1.669990,2.334270,2.085397,,,,1.681982,1.886523,,1.636007,2.229812,,1.201885,1.322664,,2.577525,1.498292,,,2.433084,2.228263,1.137694,,,3.344504,2.629562,2.568963,2.844484,,1.390364,1.653331,,,,,1.769371,1.013556,2.136580,1.474716,,1.586650,2.535562,,1.708516,1.178894,1.016359,,,1.732864,,,,,2.142074
1.125626,,,,2.666041,2.066894,,1.492637,,1.654104,1.232669,,1.551163,1.720036,2.001477,1.089819,2.201579,,1.434368,,1.211899,,,1.789875,,2.074428,1.945953,,,1.560974,1.899883,,,,3.322724,,2.058715,,1.887122,,,1.680005,,1.819760,,,,2.079826,1.777300,,,2.574215,,,,,,,,,1.300551,2.173017,,,1.168925,2.433670,2.402482,,2.632219,,1.626874,2.509681,3.779725,,1.155554,1.119384,,2.413820,1.897525,2.529489,,,,,,2.397806,1.624203,,,1.436897,1.391945,,,,,1.287555,,2.412419,2.866538,
,1.924016,1.838797,,2.911422,,,1.201303,,1.658245,3.109684,,,3.785830,,,2.588982,,,,,,1.085044,,2.643947,,,,,2.353772,,2.586165,2.105151,,1.253594,,,,,,1.938397,1.554277,3.123374,3.899696,1.275399,,2.503358,,1.025443,1.882918,,1.261447,1.037412,,1.141164,,,,,1.088832,,,,,,,,1.197095,,,,,1.783885,1.687151,1.289532,1.112923,2.290655,,,1.309386,2.236003,,,2.628538,1.308741,3.498457,,,1.227747,,1.981388,,,2.156448,1.289873,,3.034909,2.411533,2.494577,
2.686421,3.323926,1.257892,1.528295,,,2.996173,,,2.404777,3.306047,3.677084,,,1.813616,,2.485784,2.032392,,2.573059,3.907718,,1.785041,1.446725,,3.474424,3.075794,1.713929,1.743295,1.059090,1.246969,1.170832,1.115004,,2.804559,,,1.460167,2.050507,,1.814392,,3.170140,2.002145,,1.471666,1.553775,,,2.257419,,1.541443,1.834056,,2.265066,,,,,,3.093968,,2.150331,2.031034,2.135797,,,,1.701302,,,2.526631,,,,,2.170705,2.384000,1.281595,1.695998,2.158043,2.080064,3.097546,2.438442,,,1.412978,,,,1.979768,1.533316,1.482997,,,,1.489919,2.234574,,1.613286
,,1.954471,1.567300,2.515358,1.005576,1.581162,2.186616,3.041573,1.403809,,2.098529,2.612654,,,1.337134,3.033068,1.635559,1.363288,,2.967754,1.358273,,,1.779638,,,,,,,2.000650,,,1.026774,,,1.655733,1.363933,1.137361,,1.225482,1.405882,3.190942,1.960600,,,2.568292,,,,2.768582,,2.531224,,2.527835,,2.871511,,1.523798,,2.082810,2.895472,,,1.911489,,2.860070,,1.200887,3.037486,,,1.385507,,3.725006,,2.393073,2.920748,2.217502,2.065208,2.461991,,,,,,1.407369,,1.427219,,,,2.203465,,,3.270209,,1.473831,2.108128
1.781562,,1.473201,,3.326693,2.250666,,2.355936,,,1.966463,2.622987,1.604911,1.521628,,,2.092551,,1.893787,,,2.672157,,,2.922626,,2.353490,1.762406,1.549270,2.363478,1.761186,,1.698117,,1.344581,,,,,1.758691,1.113559,3.009280,2.256134,1.254877,,,,,,,1.422682,,1.142559,,2.539775,3.203254,1.206737,1.367866,,,2.657487,,3.699979,,,,2.721399,2.199647,3.281895,,2.933361,,,1.027098,,2.057592,1.812713,1.747912,,1.909288,1.149316,,2.756756,2.094396,2.013007,,1.509270,2.553995,,1.255637,1.677826,,1.710238,1.689069,,,1.934252,2.485917,,
,2.675958,,,1.377895,1.306755,3.172993,1.479597,,,1.843110,,,,,,,1.354059,,,3.812064,,,,2.360428,,1.627894,1.495869,2.267298,,1.283768,,,,,1.353626,,,2.292333,1.860490,1.731106,2.255631,2.048118,2.395324,,1.881179,2.483903,1.908439,1.009196,2.691951,,1.128816,2.514017,,2.112425,3.599051,,,2.055235,3.193693,,,2.168860,3.579909,,1.948579,1.741643,3.064036,,,1.612222,1.421785,3.290005,1.128716,,,,1.521362,,2.453730,1.221255,,,1.739522,,1.207356,1.849396,,1.361917,,2.378637,1.347695,,1.003595,1.954966,,,1.963882,1.369311,
2.784110,3.202656,3.087143,,1.728821,,1.114456,,,,2.031878,,1.680459,,,,2.254289,,,,,1.345310,,3.458069,3.227919,2.763223,2.318982,,,,1.362495,3.700552,2.039710,,1.106660,1.576937,2.483839,,2.385682,1.008627,1.442600,,2.359251,,,,,,1.561213,,,,2.988945,,,,,,2.700588,1.505209,,,2.609324,2.018991,2.956091,1.267483,2.012525,,1.588832,2.841046,1.405722,1.373841,,1.582134,,,1.140286,1.007157,,3.498406,2.490583,,2.179925,2.718741,1.251340,2.764729,,2.375489,,2.036847,,2.740212,1.995714,2.798925,,1.727570,,2.035763,,1.855885
,,,,2.001652,,2.294364,,,,2.399680,,,,2.973697,,,1.568266,,1.008109,,,,1.281734,,1.713995,1.892515,3.457318,,3.295200,2.922659,1.542698,3.014768,,,1.729611,1.930818,1.790645,,1.998618,1.580439,,2.537999,1.912262,,,,1.803019,1.374558,,,,,2.374220,,2.234390,3.013479,2.180941,3.229342,,,1.109171,,2.279844,3.417422,,1.298470,,1.786957,1.112778,,,1.488773,3.109581,1.681140,2.356089,,2.656415,3.416263,2.023263,,1.701789,2.292444,1.802219,,2.047119,,1.239073,1.736940,,,1.505226,,,,,1.558612,,,2.167436
,1.897369,,,1.200575,,1.203990,2.204572,,,3.224963,1.911648,2.579739,1.915294,,,,2.723459,1.348412,,3.181912,,1.411537,,,,1.374441,1.532917,,2.221465,,,,2.098151,,1.280171,2.212185,,,2.249064,,1.598052,,2.966533,,,,,1.291957,1.223077,,2.304375,,1.600626,2.141529,,,2.319109,1.667999,,,2.689397,1.932927,,,1.822936,1.940076,,,3.025454,2.346969,1.450441,,3.290449,2.368180,1.915584,2.770337,1.842737,,,1.664616,2.242448,,2.198928,2.393864,2.560164,,,1.814708,,,,1.280445,,2.206540,2.872519,1.948152,1.125488,,
,1.987788,1.355771,,2.103180,,1.621409,,2.848534,,,,,1.897142,,2.319552,,1.793148,,1.900959,,1.176412,2.215036,2.287063,,1.016167,2.987024,,,1.590526,1.234192,2.123937,1.722458,,,1.849895,,,,3.355966,,,,1.722942,,,1.232599,,,,2.134868,1.241200,1.342280,,,,1.243529,1.596322,,,,,,2.190911,,2.463262,,2.306361,,,2.272304,,1.683855,2.533209,2.596205,,1.326664,,,1.123486,,,2.301064,1.219465,,1.754925,1.589234,,1.243894,,1.754658,1.436371,,,1.127915,1.490718,2.316021,2.258876,1.318040,
,1.009190,,,,1.576455,1.925030,,1.246464,,,,,,2.075752,2.128605,1.998793,3.197081,,2.660233,,,,1.323159,,,2.190917,,,,2.747801,,,,,,,1.511568,2.257181,,,,2.108516,,2.149360,,,,,1.382711,,2.897855,,1.720080,2.329784,1.615165,,1.788511,2.129142,,,,2.571889,1.457248,1.817967,,2.562288,1.205995,,2.215205,1.473031,,,,1.988911,,,2.010785,,2.062202,1.516558,1.253291,2.568605,2.342242,,1.731407,,1.570663,,3.274500,3.488968,2.667271,1.083492,,,1.267979,1.201359,,,
2.608283,2.223318,,,,,,1.650494,3.043879,1.696023,1.288824,1.294401,,1.758259,2.047752,,2.294028,1.733396,,,1.208831,1.339890,,,3.548113,1.181495,,2.439998,,1.983886,1.611207,,2.085631,,,2.599323,1.975239,,,,,2.201885,2.022994,1.452854,1.294244,,1.839613,,,1.263807,1.539831,,,1.935380,1.800327,1.500334,,2.791032,,,3.432048,3.641654,,,3.782605,1.372049,,,,1.157686,,,1.971832,,2.639506,1.479730,3.242637,3.613986,3.439918,2.392130,,,,2.038978,1.949209,2.044031,,,1.929808,3.138998,2.025202,,1.484403,1.810765,2.809192,,1.236971,3.109884,,3.734145
2.735813,1.933977,,1.013356,,,,2.621684,2.057471,1.042667,1.713673,,,1.818293,2.260412,,1.770569,,,,1.669716,2.113866,,2.126454,1.199395,,,2.809945,2.463066,,2.997824,2.367407,1.077596,3.122785,,,,,,,3.367951,1.540157,,2.980806,,1.589934,2.764679,,3.695098,1.542635,1.076943,,3.122586,,3.729321,1.185472,2.425963,2.131274,,2.215002,,,2.978497,1.609496,1.305766,2.702378,1.696745,,,,1.032769,2.084187,,2.029689,2.127882,,3.061390,2.050144,,1.344421,2.296210,1.199180,,,2.252916,,,3.298844,,2.514930,1.857862,,,,1.297933,2.512090,1.227713,1.741838,,2.374310
1.566563,,1.004162,,,,,1.450543,,1.345407,3.011019,3.013921,2.017929,2.461295,2.695420,2.001629,2.533346,,,,1.534093,2.327660,,,,1.672575,1.603303,1.477416,2.853929,,,,,,3.119409,2.423063,1.365342,1.598440,2.099784,1.007556,1.799383,2.282608,,1.546366,,2.012956,1.056369,2.143093,1.393928,,1.326383,2.044672,2.432643,1.419855,1.245030,1.927221,1.281033,2.381538,,,,,,1.255010,2.394787,,,1.580899,,,1.036323,,2.917625,,,1.042463,2.428425,2.837817,3.260144,,1.096495,1.802789,1.938642,,1.078436,,1.969177,1.845502,1.551766,1.012360,1.798963,1.585913,1.774321,1.285021,,,,1.061037,,
,,1.529647,3.184110,,2.469732,1.789061,1.521145,2.316306,,,1.448088,1.870104,1.037050,,,1.695671,1.787940,2.935568,2.386565,,,2.106554,2.430727,,1.201565,,1.240075,2.128889,,3.198966,,,1.713043,,,,,1.299814,2.012820,,1.986881,1.085281,1.929153,1.247776,3.085968,1.771433,2.842200,2.912974,3.599828,,1.316983,,,,,,,2.327529,,,,,1.387985,1.777660,1.638741,,1.198450,,,,1.924341,1.903015,2.430310,1.724478,,,,,1.791736,1.223793,1.804391,,1.172665,2.389626,,,,,1.343233,,,3.342721,,,,2.652190,2.865239,2.334750,3.785107
,,,1.161957,2.161345,,2.039463,3.506290,1.556330,,,,1.121324,2.267271,1.050947,1.585004,,,,,2.380753,,2.248332,,,1.809230,1.125205,1.574253,,1.152123,1.061764,2.678081,2.375051,,2.066380,1.194594,,1.977293,,1.092121,1.109351,,2.072586,,2.013198,,,,,,,2.483006,,,3.728577,,,1.100456,1.969430,1.663388,2.562189,,3.839946,,,,,2.247988,2.891893,1.102615,,,3.677144,,1.619242,,,1.560960,2.879025,2.665806,2.811598,,1.514956,2.271728,3.798447,,,2.534554,2.303873,1.873440,1.620963,1.263424,1.521338,,1.637884,,1.915845,1.274565,,1.684992
1.849275,,,,,,,1.038237,1.030051,1.828318,1.475077,1.338172,,,2.305010,,,,,1.717971,3.333776,1.533647,1.314250,,,,1.344830,2.120936,1.330754,,2.105681,,1.333864,3.647407,1.631456,,,3.140450,1.829377,3.130099,,,1.466022,1.060139,2.175457,2.231159,,3.352156,,3.067139,1.770287,2.120601,,1.944878,,1.796305,,,1.847600,,,,,,,,,,2.394977,1.124412,,,1.048947,1.151036,,1.392929,1.342816,,3.539462,,,3.269893,2.452994,1.551418,,,1.858606,2.232245,2.719930,1.910961,,,2.114156,1.793317,1.330259,,1.809680,1.372373,1.758116,1.049749
1.701161,2.855113,,,,2.469312,2.780358,1.473462,1.876305,,,,1.774593,,,2.695102,1.075696,2.891683,2.096885,1.403247,,1.765235,,1.430998,,1.232935,,,1.633890,3.899231,,2.397166,,2.255557,1.298671,1.820761,,,,,,,1.457331,1.983594,,1.193359,,1.356543,,,,,2.277514,,1.168774,,2.694631,,,,2.430968,1.117905,1.408965,,,2.427203,,1.067181,,2.323467,1.936696,,,,,1.031786,2.303578,,3.170786,2.101706,2.224126,1.189484,,,1.298975,1.838786,,3.539831,1.108499,1.936150,3.137515,1.208294,2.498527,,2.059475,1.670761,1.073330,1.609269,1.934943,
,,2.438886,1.116546,2.946355,,,2.652102,2.007211,,2.497815,,,1.293207,2.470720,2.898239,,,1.750309,,,2.502512,1.636396,2.192494,,,,2.049260,,3.721590,,,,1.001440,1.664462,,1.043469,1.196012,2.130638,1.507019,2.332226,2.124230,,,2.001270,2.101456,,1.511473,2.955092,,,2.706186,,,2.607382,1.005406,2.857539,1.606707,,2.882631,1.572899,1.273146,1.678183,,,1.075023,1.047130,,2.346340,1.498016,,1.014093,1.748944,,1.968140,,3.299406,,1.888589,,1.770743,,,2.858486,,,1.361771,,2.892773,2.134452,1.690747,,,1.922042,1.941157,2.106054,,,2.462961,1.467040
1.247338,2.727750,1.567372,,,1.129824,,,1.507853,,2.010834,,,,1.152654,2.354966,,,,,,,2.814952,1.128523,1.551790,,1.634061,2.113002,,2.300759,2.691223,,1.895791,1.179171,,,1.673748,,,,,,,,1.014580,,2.081256,,,,,1.326254,,3.296116,,2.101667,,,,2.862355,1.822069,1.871247,1.142103,1.642542,1.744130,,1.048127,2.479173,,,1.238296,2.425026,,2.463218,,,,,3.449671,1.038423,,2.968418,1.625207,,1.765665,1.733416,,,,2.389372,,1.893044,1.084194,,2.049432,2.605333,,1.450271,,1.479405
,,,,2.706999,2.318192,2.551507,,,2.143486,1.246710,2.317667,2.490620,,1.149566,,2.962333,1.612466,1.623525,,2.246228,,1.778320,2.404730,1.516777,2.722150,,1.033327,,2.210615,2.735904,1.564661,2.300373,,,2.019069,,1.458506,,,,,,,1.119927,,2.251551,,,,2.260645,,,1.538179,3.227511,2.352067,,,1.905663,,,,,1.026866,,2.098929,,,2.045517,,2.587683,,2.029934,,,,,,2.475821,2.485587,2.123604,,,,1.042650,1.183603,2.356218,2.309409,,1.465686,2.041361,1.111299,,,1.582115,,,3.339159,2.789379,
1.859147,2.063595,2.631632,3.287334,3.565771,2.782357,1.663351,,2.362081,,3.108483,1.409399,2.956207,1.676452,,,,,,2.454885,,,2.505038,2.076161,2.393914,,2.237140,,,,1.091526,,1.419532,1.157449,3.819933,,2.400167,1.929756,,1.476258,,,,,2.474328,2.835515,1.238939,,,2.174236,,,1.763393,,2.871998,2.951486,2.326270,2.238855,1.540093,2.648631,,,1.462578,3.223748,1.058790,,1.675577,,1.294503,,1.266599,,,,,1.688892,,,3.186287,,,1.116030,2.030630,,,,1.089076,2.735777,1.389071,3.034833,,1.045219,2.169599,,,1.233573,,2.099702,1.066450,
1.420952,2.986781,2.608669,,,2.188987,1.937872,,3.553060,,,1.399559,1.558513,1.972776,1.919269,1.179348,,2.212359,1.588880,2.022829,1.240192,1.427402,,1.280149,,,,1.956142,2.629582,1.687271,,1.810884,,,1.655959,2.749975,2.359094,2.416810,,2.944864,1.504917,,,,3.349694,1.051014,2.556397,,1.608857,1.821336,,2.824752,2.942686,1.637813,3.007333,,,,1.716559,1.783108,1.726900,,,2.843158,1.888503,2.023489,2.957796,,,,2.890193,1.520005,1.570134,,1.333734,,1.111474,,,3.954742,2.504676,,1.753274,2.187248,,3.799949,,2.687692,,,,,1.827262,1.298144,,,,,1.250631,
1.641426,3.957346,1.816081,,2.417067,2.001084,,1.299474,,1.084758,,,,,1.169617,1.933419,3.811534,1.595364,3.213916,,1.406953,,,1.207149,,,2.757269,,1.138189,,2.902133,,,2.241199,1.012902,,1.278721,2.130461,1.989838,,,1.967700,1.666442,1.397501,,1.577724,,1.956460,1.435302,,,,,,2.412631,3.545717,,2.611594,1.348921,1.814191,,,,,,,1.571846,1.431356,,,,,,2.637249,,,,3.550888,,1.191838,2.325880,2.271387,3.091750,,1.681094,1.687638,,,1.996083,,,1.759794,2.042442,,2.769525,,,3.346306,,
,,,,2.152031,,2.636695,3.247201,1.581566,,1.981004,2.702358,3.306208,,,1.727809,,1.409714,,,1.196191,2.123573,,2.275284,,2.328121,2.072588,,,,1.536217,,2.547212,,2.362705,,1.892172,,,,,,1.502416,1.801791,,2.173883,1.965509,2.309951,,3.572460,,,2.916557,1.525205,,,2.397457,1.363360,2.843305,2.143242,,1.347325,1.621286,,2.183231,2.546879,,2.530424,,2.052854,,,,,,2.337802,2.448137,,1.116377,,,,2.550856,,,3.068924,1.011926,2.198756,2.775484,1.345405,2.015320,1.672921,,,,1.873565,,,,
3.162410,,1.866640,2.209718,3.427274,1.621170,2.481173,,,2.459319,,1.079738,1.267391,2.679013,,2.730994,2.023780,,,,,,1.297597,,2.292175,1.655716,,2.655682,,1.283113,,,1.600279,2.789152,,1.683685,,2.018339,1.186120,,1.363476,1.153838,3.344821,1.629059,1.450683,2.369317,,,,1.523329,,1.987415,1.046818,1.235469,2.781620,,,1.107812,3.008361,3.039085,,3.109883,,2.656228,2.527216,,,1.209021,,,,2.207993,2.603515,,,3.650086,2.341230,,1.238491,2.494011,,1.216444,,2.113054,,2.877400,,2.482054,2.732651,,2.487172,2.382172,,1.035263,1.414909,,,1.067872,,
,1.517045,,1.359415,,,,1.922775,,,,,,,1.111947,,1.114767,3.504132,,2.039967,,,,2.951872,1.762073,1.553354,1.384972,,,2.989837,,,,1.871691,,,,1.390919,,1.275371,,,,,1.776585,,2.688803,1.490425,1.099004,1.407705,2.676613,2.334742,1.327575,2.440117,,,,3.334163,,,2.975644,,,2.369943,,,,1.407646,2.141904,2.570458,1.264705,2.865375,1.696293,,,,3.104446,,1.334362,1.521464,1.223719,,,,1.478282,1.894815,2.132060,2.815352,2.616967,,,,2.727240,,,2.632477,,2.546808,,2.403939
,,,1.945922,,1.558262,2.674207,2.531649,,,1.117992,1.972959,2.475967,,,,,1.334753,1.101824,,3.006941,,3.774471,1.466411,1.756414,1.333937,2.926364,2.339163,1.561879,1.215468,2.638551,2.069910,1.867350,,1.903306,1.718552,3.458763,,,3.984302,,2.528042,2.413563,1.872733,2.338483,1.123661,,1.412922,1.576663,2.239367,,1.821481,1.892452,,2.529975,1.050880,3.021981,2.101109,,,,1.810013,1.578421,2.052446,2.128887,,,1.951762,2.013172,,,1.194665,,,,,1.303009,,2.005556,1.767198,1.945529,,,1.037428,,2.811375,1.668907,,,2.048216,2.034067,2.688897,2.511222,1.907887,,1.776151,1.556909,1.140305,,1.441632
2.344349,2.427894,1.274849,,,1.827755,2.422389,,1.215302,,1.620583,1.392121,,1.759889,3.276731,,1.747703,,2.308962,2.111128,,,,1.945961,,1.874962,3.088068,,2.843861,2.197760,2.407102,,,,2.953177,1.316129,1.932233,1.586284,1.272548,,,,,2.129457,2.246323,,2.359886,2.488597,1.703698,1.239098,2.714423,,,,1.335752,,2.452772,1.074933,1.203052,,1.037893,1.753188,,2.930172,1.360663,3.595540,,,1.748860,1.457749,,2.151652,,,,,,1.149766,,3.407459,1.781081,2.305074,2.171535,,2.607592,,,1.097803,3.316919,,1.847291,,,,,1.138142,,1.718190,,2.307833
,1.548152,2.540816,,2.108915,,,2.506549,1.746240,,1.650940,,3.233711,1.480370,,,,,,1.824723,,1.158869,,,,,,,1.390911,1.614744,,,1.128517,1.373891,1.469596,1.557475,,1.976466,,1.270292,3.067890,,,1.003407,1.514734,1.854197,,,,1.776798,,,,,,,,2.900617,3.024493,,1.113053,,2.307563,2.257444,,,,,,1.345072,3.012730,,1.060831,,,,,,,1.956481,,1.470211,,,,2.419192,,,,,,,,,2.390019,,,1.111139,2.154356,3.032403
1.756563,,,,1.570324,1.714552,1.899978,,,2.100553,,,2.437345,,1.114574,3.466767,,,1.009123,2.270686,1.244065,,,1.990817,,,,,,,,1.879604,1.873370,,,,,2.656933,,2.061280,,,1.407566,,,1.427288,1.898468,,3.075161,2.002672,1.353250,,,1.276798,,,1.630047,1.939736,2.235490,,3.616990,1.643389,,2.231160,2.004006,1.498649,2.214363,,,,2.324146,,,,,,,1.842378,2.559784,3.901187,,1.574850,1.277057,2.040511,,,1.442811,,,1.937987,,,1.008665,,,,,,,
1.015998,,,1.984037,2.417040,3.090622,1.121388,2.478419,2.006662,3.159530,2.793746,2.631388,3.047261,2.244571,,,1.805084,2.602167,2.522176,,,1.280324,1.197505,,1.446219,2.242610,1.657831,1.037892,,1.119360,,,2.995307,,3.033782,1.599228,,1.756656,,1.496697,,,,,1.121689,,3.083034,2.348430,,1.304694,,,,,,2.838474,,,,,,1.985431,,1.784724,1.178086,1.549152,,,,,2.353964,,,2.316148,1.483511,,,,,,,,,1.189296,1.878615,,,1.261108,,,,,,,1.634009,,,2.196011,3.294571,2.247349
2.034848,,2.216941,2.009216,,2.218401,2.095289,,,,,1.171664,,,,2.207258,,1.370564,,,,,1.993272,,,,3.340255,,,1.878000,,1.153408,1.895789,,1.315763,,1.921063,,,2.131849,,2.424496,,2.748817,,1.765042,1.276435,2.970220,3.702200,,,1.195005,1.534052,,,2.231408,2.409059,,,,2.078392,1.607172,2.234096,,,,,1.580098,1.770186,,,,,2.418977,,,1.449050,1.789913,1.718052,,,,,,,,2.292799,,,,2.413935,1.159589,1.412764,2.590829,1.104079,2.073910,,2.765354,,
1.864109,2.751526,,,,,,,,,3.207486,,2.124660,,1.071256,,,2.165008,1.338260,,,1.379153,1.448569,1.012406,,,,2.404219,,,,3.588073,,2.014129,3.448751,1.000633,,1.396449,1.833074,,,,2.000322,,,2.418350,,1.064710,3.347395,2.256680,1.959856,,,2.437798,1.502493,,,,,2.864858,,,,1.574222,3.737431,1.910175,1.826316,,1.018862,,1.795557,,1.964267,1.139712,,,2.124368,,,1.582843,2.242380,,,,,3.026360,,,,,2.398779,2.117257,,,,1.418322,,,1.600732,
1.580107,2.081508,,,2.240817,,,,,1.289985,,,,,,,1.788178,,,,1.852741,,,,1.161162,1.429918,1.637797,1.401833,,2.368803,,2.015504,1.972858,2.867054,,,2.360479,2.011611,1.911637,1.797580,,2.277616,,,1.521560,,1.793514,,,1.845713,,,,2.487250,1.263747,2.476040,,2.049564,,2.334239,,,,1.854871,,,,1.503067,1.355680,,2.023331,,1.579855,,1.640695,,1.469175,3.221740,1.465234,,,,1.712758,2.356394,2.550847,1.208645,1.107379,1.253069,,,,,2.150168,1.504372,1.337526,,1.874416,1.880976,2.866657,2.350271
,,,1.579854,2.518468,1.141176,1.002599,1.363569,,,1.614864,,2.103339,,,2.861660,2.294752,,,2.354192,2.066637,,1.532228,,,,2.336367,,1.608388,1.602601,1.659758,2.163140,1.293655,,3.656213,2.852849,,1.606431,,,1.132923,,,3.327679,1.602678,,1.834074,2.471156,,2.608858,,1.369610,2.452307,,,1.346641,,1.122288,3.023488,2.274799,,,1.883551,,1.990896,3.162889,1.746307,2.661019,,,1.535731,,,2.211032,1.925974,,,2.896500,1.116770,,,,,,1.615511,,2.635469,2.121657,,,,,,,,,2.102894,1.318064,1.716754,
,,,,1.107920,,,1.631096,1.707639,,1.871118,2.208773,1.864614,,1.949555,3.595981,2.859158,2.610363,2.441852,3.166264,2.118244,,1.329601,,,,2.745222,,,,,,,,2.500989,2.613600,,,2.356355,,2.286776,2.021237,1.078313,3.157380,,1.967350,,,,2.075225,,2.547760,,1.259967,2.023674,2.106794,,,,2.631136,1.128915,,1.389805,,,,,1.294244,3.334532,2.721673,,,,,,,,1.623289,1.022681,,,1.858047,2.381481,2.901358,,,,1.781621,2.141761,,1.425617,,,1.778238,2.070989,2.285270,2.379132,3.332564,2.707723,
