128
1.140275,1.046084,,1.170161,1.160670,,,1.182707,,1.117176,,,1.222479,1.004085,,1.040801,1.198952,,1.038234,1.331069,,,,1.060175,1.093412,,1.013532,,1.195963,,1.200716,1.022251,1.061490,1.231724,,1.113972,1.160776,1.066647,,1.233307,1.166081,,1.016852,,,1.321215,,1.161573,1.177863,1.019718,,1.035151,1.138659,,1.196152,,1.128070,,,1.000695,1.179319,1.089554,,1.020673,1.030713,1.106620,1.140957,,1.017026,1.119687,1.262832,1.278275,1.129283,1.014018,1.028199,,1.160209,,1.255648,1.093500,,,1.126945,1.282396,,,,1.115029,1.251922,1.040824,,,1.151219,1.196107,1.074559,1.231284,1.002333,,,1.080278,,1.427580,1.082831,1.118376,1.125954,1.195674,1.035679,1.200933,1.071352,,1.104823,1.057402,1.100562,1.098492,1.192276,1.141822,1.013449,1.071728,,1.113944,1.215797,1.072077,1.033634,1.123753,1.004472,1.084133,,1.107029
1.018888,1.075473,1.041931,1.071443,1.073277,1.054000,1.052922,1.118589,1.057295,1.014538,1.126626,1.156604,,,,1.052964,1.058693,,,,1.015485,1.162743,1.259501,1.104435,1.088806,1.130337,1.074138,1.374410,,1.322160,1.046791,,1.290558,1.073060,1.008234,1.281341,1.100185,1.120245,1.132478,1.011249,,1.042615,,,,1.079271,1.174584,,1.012704,1.028633,1.197616,1.018658,1.077202,,,1.227039,1.394089,1.172523,1.301554,1.313701,1.074848,1.338738,,1.087012,1.216615,1.014579,,,1.330474,1.643069,,1.263302,1.127198,,,1.214685,,1.009612,1.000502,1.221847,1.214566,1.125954,1.078572,1.065726,,1.002297,1.051999,,1.148029,1.043868,1.025160,1.179877,1.300095,1.715519,1.118867,,1.058576,1.115925,1.102392,1.057248,1.043529,1.256572,1.182818,1.048315,1.592593,1.340359,1.256567,1.067470,1.009838,1.051922,1.019205,,1.321161,1.090580,1.026437,1.417086,,1.420209,,1.159813,1.218109,,1.329570,1.111746,1.140806,1.241475,1.018328,1.161263
1.298111,1.031688,,,,1.341392,,1.020985,,1.000031,,1.021011,1.174858,,1.045133,1.028448,1.015284,,1.098435,1.015030,1.059052,,1.313471,1.014293,1.334868,1.142583,1.210339,,,,1.001641,,,1.044721,1.147669,1.289064,1.431840,1.178128,1.344880,,1.207334,,1.172496,1.248790,1.427866,1.081368,1.104495,1.461655,1.119761,,,1.272487,1.018948,1.140246,,,1.045562,,1.135625,1.223947,1.191716,1.006049,,,1.125783,1.347758,1.014749,,1.267615,,,1.034619,1.009389,1.083973,1.407911,,1.347462,1.267251,1.116348,1.399331,1.020028,1.157465,1.516948,1.174113,1.150231,,1.087312,1.119844,,1.007726,,,,1.078871,1.015931,,1.240011,1.247578,1.022894,,1.098210,,1.062795,,1.011951,1.164838,1.562592,1.065087,,1.357037,1.192808,,1.137607,,,1.119376,1.105222,1.225081,1.370549,1.098295,1.029702,1.235285,,1.022216,,1.072401,1.344552,1.131924
1.067514,,1.015866,1.116091,1.113122,1.050127,1.001786,1.338717,1.172418,1.111662,,1.350514,,,1.059555,1.143330,,,,,1.033867,,1.348198,1.032819,1.160355,1.067250,1.603426,1.168119,1.012089,1.421528,,1.089795,1.138779,1.011256,,1.026179,,1.295841,1.019611,1.446820,1.016794,1.261853,,1.079428,1.077675,1.126275,1.074579,1.218760,1.370831,,,1.041890,1.117569,1.017257,1.114682,,1.007959,1.369277,,1.056552,1.221856,1.079175,,1.077404,1.089131,,1.297653,,1.179139,1.035693,,1.320414,1.132713,1.091919,,1.010014,1.436865,,,,,1.067127,1.421257,1.204764,1.023225,1.365999,,1.203133,1.194404,1.083174,,1.159137,1.037582,1.796271,1.104153,,1.050801,1.297482,1.033163,1.001138,1.149481,1.318182,,,1.000850,1.141502,1.079591,,,1.197665,1.268144,1.097131,1.014009,1.034060,1.125866,,1.247218,1.373030,1.123958,1.168306,1.038404,,1.188457,,1.044462,,1.095935,1.099260
,,1.050073,1.349894,1.000158,1.124882,1.200640,1.038471,,1.088150,1.014942,1.072668,1.114777,1.067080,1.155664,,1.022946,1.181648,,1.130637,1.002774,1.060884,,1.138048,1.226912,,1.126269,,1.553350,1.058576,,,1.010743,1.126483,,,1.243322,1.050467,1.093588,1.065098,,1.141780,1.031216,,1.160548,1.166614,1.217674,1.219257,1.045180,1.025852,1.157154,1.386803,1.248910,,1.294103,1.025195,,1.111728,1.119850,,1.313536,,1.290499,1.081360,1.073581,1.221845,1.181110,1.195679,1.157107,,1.144710,1.009573,1.157375,1.222333,1.050240,1.000910,1.168818,,1.204197,,1.146780,1.125759,1.246132,1.042617,,1.087250,1.103818,,,1.289576,1.010181,1.278232,1.002939,1.160296,1.334515,1.089370,1.127066,1.511523,1.272757,1.088321,1.366713,1.561420,1.005281,1.004029,1.001317,1.141567,1.056788,,1.122919,1.027529,1.072820,1.100985,1.099757,1.070763,1.114841,,1.034138,,1.047882,1.596703,1.096398,1.195741,1.355264,1.060184,1.056694,,1.036792,
1.161927,1.032964,,1.003458,1.149199,1.200464,1.138657,1.576379,1.002077,1.060169,1.168026,1.068188,1.002914,1.194519,,1.412952,,1.055655,,1.173151,1.108529,1.514815,1.153163,,1.022910,,1.253703,1.065589,,1.214224,1.180356,1.014780,,,1.127667,1.067806,1.233652,1.070504,1.321995,1.129677,1.080067,1.436472,1.001875,,1.021464,,,1.010959,1.043197,1.054047,1.039493,,1.147699,1.035254,1.204659,1.239238,1.070714,1.103117,1.149818,1.177381,1.214463,1.437691,1.256989,1.110662,,,1.058517,1.435325,,1.039392,1.044691,1.086136,1.222713,1.268251,,,,1.062489,,,1.325905,1.341782,1.155806,1.236637,1.088307,1.045171,1.445822,1.118408,1.178051,1.311866,1.045875,1.029599,,1.036424,,1.068520,1.011285,1.118283,1.380347,1.221927,,1.410513,1.122713,1.050513,,1.148360,1.000703,1.103902,,1.163893,1.147876,1.040878,1.069967,1.007612,1.046095,1.001027,1.194817,1.638706,,1.027013,1.059836,1.490904,1.360470,1.063175,1.233783,1.280431,1.166873,1.328353
,1.004534,1.069223,1.006896,,1.046866,1.003733,1.085246,1.481545,1.058001,1.022193,,,1.413247,1.157671,,,1.096370,,1.028654,,,1.241044,1.034782,1.356553,1.042664,,1.052091,1.213110,,1.064670,,1.006376,,1.248592,1.055091,1.234198,1.097632,1.075977,1.220031,1.016050,1.093050,1.144883,1.033693,1.041286,1.207837,1.012270,1.077623,1.033140,1.098068,1.272171,1.214664,1.741448,1.135011,1.439921,1.150977,1.183344,1.223488,,1.041680,1.131454,,1.014166,1.373922,,1.205555,,1.018269,1.017579,1.215833,1.042763,1.059898,1.061198,,,1.017509,1.162540,1.474527,,,1.052675,,1.095322,1.204278,,1.014600,1.202888,1.267294,1.079427,,1.515566,1.140415,1.057565,1.080427,1.280264,,1.093787,1.301616,1.024352,1.109356,1.317070,1.008307,,,1.068589,1.122388,,1.374119,1.141187,1.155625,,1.287505,1.078642,1.361148,1.042556,1.115045,,,1.151407,1.051779,1.017912,1.172445,1.031036,1.147533,1.052411,,1.018333,1.110593
,1.102971,1.269786,,1.007149,1.342615,1.032961,1.302222,,,1.510895,1.055290,1.254446,1.229820,,1.068488,1.100457,,1.168743,,1.088295,1.219048,1.332758,1.475740,1.015771,1.030136,1.242997,1.217963,1.291642,,1.043041,1.036943,1.229850,1.022951,,1.132549,1.053256,1.439713,,1.109437,1.136077,1.070240,1.150400,1.095698,1.051857,1.127705,,1.054942,1.048297,1.302475,,1.028406,1.555286,,1.161417,1.131733,,1.168872,1.434793,1.144416,,1.045419,1.246762,1.076271,1.062497,1.071588,1.008053,1.232319,,,1.555904,1.175291,,1.234511,1.429503,,1.015353,,1.094712,,1.013566,1.142208,1.083958,,,1.346467,,1.048547,1.187780,1.142806,1.342948,1.164284,1.191285,1.108623,,1.141916,1.096935,1.193390,1.575579,1.085036,,1.554205,,1.408281,,,,1.049377,1.048655,,1.237624,,1.142510,,1.360530,1.181127,1.288477,1.107343,1.037999,1.033928,,1.175039,1.095858,1.112218,1.262509,1.192067,1.187704,1.044598
1.312157,,,,1.081354,1.001619,1.232420,1.001134,1.113809,1.162329,1.178742,,1.037442,,1.382992,,1.220799,1.011993,,,1.078148,1.006976,,1.033601,,1.086621,1.116836,1.354394,,1.170995,,,,1.002549,,,1.236918,1.168157,1.224233,,1.220852,,,1.316546,1.065481,,1.059834,1.256041,1.096125,,,1.319898,,1.322998,1.182057,1.008953,1.249260,,1.029823,,1.250587,1.008449,1.077494,1.070602,1.143495,,1.291824,1.002258,1.043798,1.017399,1.004257,,1.006928,1.014806,1.241475,1.188203,1.096904,1.342140,1.020669,1.083589,1.023837,1.132759,1.035522,1.078442,1.043071,,1.027545,,1.331294,,,1.297786,1.155797,1.069655,1.154239,,1.561630,1.490336,1.005608,,1.159248,1.027910,1.008287,1.167684,1.022530,,1.097035,1.059117,,1.108665,,1.016900,,1.371554,1.151005,1.595365,1.084694,1.277228,1.116734,,1.009189,1.060522,,1.068965,1.029213,,1.050328,1.345472
1.189433,1.165914,1.191763,1.120590,1.083947,,,,1.022903,,1.143204,1.231546,,1.049213,1.095338,1.245069,,1.152610,,1.010179,1.234290,,1.098321,1.133358,1.164375,1.151747,,1.277947,1.015145,1.032432,1.184910,,1.051628,1.075953,1.247022,,,1.050570,,,1.115351,1.071898,,1.093944,1.065236,,1.180567,,,1.037000,1.260316,1.161767,1.048799,1.019409,1.173573,1.079146,1.046299,1.265850,1.023093,,1.013448,1.227244,1.088564,,1.340518,1.065199,1.160741,1.086281,1.300793,1.098158,1.026682,1.139148,1.050545,1.105032,1.084547,,1.242267,1.171896,,,,1.021614,,,1.067912,1.127310,,,,,1.123916,1.023045,,1.003256,,,1.325755,,1.049368,,,1.038522,,1.091129,1.241272,1.086970,1.301052,1.145731,1.111245,1.008563,,1.125874,,,1.055265,,1.076822,,1.053042,,1.108140,1.006485,1.189869,,,1.041602,1.094582,
1.075564,1.253251,1.421944,,1.043296,,1.083594,1.055853,1.256662,1.187156,1.074089,,1.003691,,1.224610,1.038654,1.104171,1.293151,,1.263761,1.238158,1.297106,1.166831,1.219560,1.038883,1.098918,1.145667,1.115790,1.303206,,,1.032650,1.213672,1.160059,1.044146,1.116643,1.145200,,1.001868,1.176679,1.139726,1.059543,1.146864,1.017633,1.027620,1.051010,1.064263,1.254390,1.262819,1.085500,1.027010,,1.065273,1.143905,1.026401,1.053292,1.073730,,1.019950,,1.050883,1.139059,1.025236,1.146286,1.011358,1.086006,1.204053,1.282898,,,1.017934,1.059069,1.487016,1.252476,,1.018998,1.392579,1.018603,1.014911,1.067491,1.448175,1.018665,1.043660,,1.228966,1.058917,1.121152,1.007286,1.220038,1.073379,1.127018,,,1.056344,1.307987,1.480026,1.125602,1.035381,,1.449334,1.358045,,1.077515,1.218365,1.074140,1.303582,1.160071,1.034924,1.137682,1.246647,1.111748,1.200863,1.047988,1.189406,,1.129219,1.049299,1.350634,1.181500,1.008861,1.475833,1.235096,1.192774,1.143577,1.081090,1.091797,1.016985,1.000850
,1.119026,,1.092428,1.213543,1.184058,1.366184,1.231528,1.316934,1.115679,,,1.083955,1.050207,1.093946,1.032964,,1.054360,,1.152773,1.048412,1.293078,1.366659,1.055861,1.133950,1.066657,1.283825,1.288475,1.157145,1.262388,1.122550,,1.037112,1.047975,,1.419090,,1.001009,,1.139528,1.062894,,1.158708,1.172920,,1.131639,1.098169,1.084728,1.513908,1.293930,,1.308484,1.108301,1.294074,1.281834,1.259034,1.121398,1.062560,1.033852,1.038256,1.359014,1.087412,1.646188,,,1.219182,1.404631,1.076111,1.123560,,,1.019287,1.110072,1.150815,1.143211,1.188031,1.109340,1.044009,1.201152,,1.101057,1.188357,1.155047,1.008508,,1.288741,1.069816,1.073334,1.445369,1.075838,1.067375,1.003536,,,1.102866,1.017029,1.026438,1.241441,,1.124007,1.432001,,1.323303,1.387021,1.062215,1.017035,1.021523,,1.181892,1.057880,1.025484,,,,1.552852,1.028179,,,1.037340,,1.035750,1.073318,1.020850,,1.029404,1.111442,1.340371,1.298529
1.169876,1.079617,1.056305,1.291188,,1.001877,1.019433,,,1.254138,1.142831,1.280374,1.146926,1.017755,1.039984,1.107529,1.228504,1.219021,1.268151,,1.377664,1.154263,1.348577,1.107216,,1.198396,1.312052,1.048506,,1.506211,,,1.054370,1.074855,1.098829,1.080874,1.139801,1.203209,,,1.119283,1.227975,1.212020,1.001377,1.010568,,1.078239,1.306402,1.055014,1.117868,1.165674,1.047794,1.122387,1.071468,1.060615,1.056445,1.053887,,1.112411,1.009435,1.007307,1.100156,1.010793,1.007859,1.087381,1.119492,,,1.050993,1.309684,1.380820,,1.086070,1.080393,1.203363,1.360172,,1.114342,1.054591,,1.260568,1.059479,1.044022,1.045936,,1.086352,1.151477,,1.108087,1.138462,1.026575,1.258483,,1.139421,,1.153497,,1.401022,,1.421386,1.131456,,1.056848,1.069085,1.024926,1.598174,,,1.039732,,,1.040747,1.185685,,,1.089725,1.049392,,1.020611,1.236247,1.055837,,,,1.027953,,,1.188578
,1.694206,1.247676,1.639836,,1.082251,,1.008897,1.085845,1.085085,1.095936,,1.060606,1.136559,1.022980,1.077097,1.120842,1.197111,1.462638,1.076496,1.255623,1.122207,1.316446,1.037287,1.000945,,1.073455,1.431893,,1.054148,,,1.148577,1.020097,1.065417,1.078602,,1.151837,1.052177,1.012722,,,1.084843,1.007528,1.224211,1.453337,,1.246005,1.145301,1.054715,1.176882,1.017563,,1.026298,1.271691,1.040593,,1.145419,1.068785,,1.023668,,1.043175,1.266760,1.129589,1.167398,1.286392,,1.092655,1.223310,,1.010751,1.143301,1.061818,1.057781,,,1.128859,,1.411585,1.178400,,1.018353,1.087309,,1.036042,,1.053665,1.038449,1.013491,1.084421,1.121491,,1.016476,,1.632458,1.019879,1.054886,1.049181,1.022995,1.067105,1.173090,1.036643,1.020592,,1.053093,1.590185,1.040507,,1.554755,,1.229846,1.140213,1.001807,,1.076462,1.209672,1.000106,1.310040,1.031892,1.046488,1.033374,,1.155928,1.077648,1.175752,,1.029619
1.009909,1.086586,1.105127,,1.202803,1.095941,1.004452,,,1.162564,1.095200,1.394308,1.001716,1.100660,1.169969,,1.097580,,1.495807,1.160995,1.019232,,1.612378,,1.035482,1.082453,,1.249317,1.424085,,1.130288,1.095246,,1.024312,1.106526,,1.013320,1.227123,1.161282,1.063527,,,1.113792,,1.042580,1.155220,1.000841,1.510931,,1.134383,1.319455,1.673039,1.141634,1.199274,1.604794,,1.257616,1.100667,1.290725,1.140642,1.303087,1.012855,,1.155496,1.316321,1.128981,1.029195,1.042038,1.003252,1.065056,1.069254,1.230725,,1.044644,,,,,1.048032,,1.037059,1.069023,1.079058,1.012335,1.276935,1.109199,1.037561,1.267848,1.019833,1.153708,1.022503,1.240885,,1.272423,,1.009023,1.154280,1.069385,1.133942,1.039295,1.094410,1.113034,1.109967,1.013001,1.046558,1.243966,1.109485,,1.030949,1.101929,1.023761,1.075612,1.218018,,1.209323,1.005119,1.129312,1.043340,1.007423,1.329294,1.107374,1.259700,1.023017,1.041170,1.138705,1.125078,1.112995,1.199588
,1.020628,1.081945,,1.069966,,,,1.085752,,,,,1.174964,1.128754,1.018134,,,1.103804,1.006368,,,1.186640,1.079297,,,1.310391,1.155285,1.225134,1.108045,1.084857,1.392399,1.257856,1.371291,1.208255,,1.247311,1.223647,1.102725,1.206138,1.300224,1.142989,,1.186083,,,1.050351,1.119226,,,1.004281,1.078675,1.336616,,1.162122,,1.046417,1.096046,1.109690,1.148460,,1.555166,,,1.000909,,1.310660,1.043536,,1.066184,,,1.008072,1.277577,1.159826,1.228196,1.280368,1.057048,1.060521,1.048804,1.298822,1.071531,1.099342,1.352998,1.033249,1.139586,1.048325,1.113648,1.204873,1.050293,,,1.014140,1.110843,1.131329,1.148310,1.375872,,,1.420377,1.181848,1.381641,,1.167543,1.184195,1.004030,1.039590,1.248671,1.340399,,1.306222,1.200826,1.108476,1.130197,,1.071376,1.094661,,1.447872,1.005176,1.441380,1.148549,,1.083257,,1.277464,,1.087261
1.000686,1.412828,1.262324,1.187115,,1.064719,,1.006616,,,1.161370,1.231890,1.086606,,,1.035947,1.128900,,1.081638,1.297516,1.114784,1.119139,1.028355,1.163806,,1.087027,1.104836,1.192241,,,1.020113,1.156160,1.157706,,1.253579,1.158420,,,1.199034,1.081024,1.161023,1.208956,1.072307,,1.222305,,1.044737,,1.371929,1.143905,1.183197,1.198526,,1.068086,,1.030601,,,,1.103226,1.437750,1.073203,1.319709,1.582253,1.112633,1.124870,1.512338,1.010864,1.025901,1.243223,1.017088,1.280951,1.032876,1.271745,1.020036,1.333030,,1.150138,1.285306,1.574115,1.138304,1.196503,,1.116967,1.420753,1.370947,1.168417,,1.033019,1.016000,1.191773,1.203305,1.065039,,,,1.045617,,1.162027,1.049639,1.071728,1.012788,1.042502,,1.073517,1.008593,1.182608,1.078461,,1.079265,1.045611,,1.109426,,1.504750,1.188068,,1.133194,1.050945,,1.167781,1.054395,1.197191,1.130325,1.048247,1.088825,1.092625,1.256464
1.221862,1.129249,1.337331,,1.012270,1.011219,1.064672,1.352252,1.018069,1.181490,1.054075,1.236441,,,,1.177832,,1.170503,1.078942,,1.141206,,1.069394,,1.127791,1.050371,1.006350,1.142795,1.068185,1.038046,1.168543,,1.025907,,,,,1.393011,1.597353,1.162366,1.011548,1.285021,1.150312,,,1.023990,1.215534,1.192237,,,,1.008980,1.182014,1.151488,,,,,1.203350,1.134974,,,1.259841,1.121860,1.298263,1.046705,,1.153527,1.090675,1.110284,1.220273,1.176080,1.058975,1.186809,,1.202128,1.242243,1.149311,,1.059205,1.076834,,1.418412,1.109466,1.066230,1.042841,1.204506,1.107088,1.302068,1.158808,1.168526,1.002329,1.372597,,,1.383846,1.081105,,,1.057010,,1.054393,1.024589,,1.095637,1.127899,1.066690,1.014505,,1.004549,,1.091036,1.154065,,,1.034229,1.350413,,1.043395,1.038031,,1.027647,1.005767,1.063503,1.040298,1.050026,,1.115896
1.009751,1.001518,,,1.069341,,1.038759,1.192333,1.165310,1.000844,,1.123347,1.080432,1.282304,1.022554,1.021868,1.357727,,,1.297847,1.055674,1.094514,1.035792,1.012262,1.023526,1.421402,1.218980,,1.299884,1.008387,,1.030884,1.026467,1.103896,1.184722,1.066144,1.009331,1.020002,1.201627,1.171763,1.224010,1.012121,1.008922,1.257302,1.189613,,,1.170476,1.108025,1.003365,,1.175750,1.341115,,1.074441,,1.149969,,1.182917,1.156551,1.078057,1.035999,,1.031550,1.270038,1.067219,1.073253,1.052984,,1.343431,1.024184,,1.124050,1.495521,1.122921,1.038006,1.039279,,1.255316,1.013582,,1.093376,1.363718,,1.197599,1.035239,,1.122499,,1.083040,1.052218,,,,1.133990,1.062154,,1.159382,1.128492,1.219374,1.010100,,1.048195,1.048661,1.357124,,1.222089,1.075539,,,1.310992,1.202957,1.320212,,1.611709,1.064349,1.053796,1.034267,,,1.120302,,,,1.320895,1.071704,1.001155,1.228726
1.088993,1.095535,1.015946,1.015358,1.390582,1.224524,1.022453,1.553087,,1.106455,,1.234851,,1.019931,,1.437033,,,1.342990,1.289309,1.037464,1.297366,,,1.292103,1.000857,1.201661,,1.191920,,1.094007,,1.288702,,,,1.087947,1.158526,1.015185,,,1.121532,1.140827,1.049709,1.028474,1.084269,,,1.050612,1.061762,1.093068,1.041372,1.306854,1.147964,,,,1.066914,,1.073265,1.173593,1.053225,1.308785,1.152600,1.439988,1.090581,1.070954,1.108112,,1.007287,,1.221432,,1.366558,1.381802,1.012218,,,1.134362,1.062829,1.149104,,1.026860,1.019805,1.083505,1.064339,,,1.078950,1.136450,,1.056699,,1.093165,1.087942,1.111275,1.066235,1.008369,,,1.175949,1.439746,,1.167473,,,,1.296848,,,1.287704,1.068506,,1.067685,1.105021,1.177321,1.027882,,,1.346230,,,,,1.040777,1.084560,1.007194,1.015185
,1.034830,1.024558,,1.008478,1.001910,1.053653,,1.185771,1.024292,1.099589,1.003819,1.019247,1.569098,1.016981,1.007747,,1.015642,1.167258,1.045551,1.074856,,1.201009,,1.008179,1.495601,1.193810,1.000917,1.135498,1.084943,1.047947,1.062828,1.077996,1.058845,,1.138015,1.301795,1.033507,1.146922,1.346047,1.051758,1.002428,1.673604,,,,1.058895,,1.124578,1.171909,1.248584,,,1.082634,1.187970,1.104487,1.004733,1.084572,1.000559,1.123438,1.000836,1.144214,,1.001569,1.152862,1.384311,1.004242,1.078063,1.095073,1.153179,,,1.023513,1.491458,1.280805,,1.020502,,1.053273,,1.050450,,1.183965,1.108752,1.221072,1.014183,,1.155705,1.127971,1.263905,1.014122,,1.037857,,1.008748,,1.282540,1.231087,1.071106,1.227180,1.089027,1.224394,1.008969,1.095862,1.178782,,1.196903,1.056538,1.523759,1.130022,1.077301,1.024626,1.032923,,1.009029,1.148387,,1.057418,1.011379,,,,,1.017460,1.282910,1.034516,1.001594,1.039174
1.128503,1.001148,1.134956,,,1.084133,1.382369,1.030149,1.008760,1.141864,1.037173,1.115235,1.069299,1.126779,,,,,1.175771,,,1.176026,1.293287,1.014594,,,1.262942,,1.049340,1.139030,1.144823,1.004206,1.193254,1.128862,,1.008925,1.073455,,1.025414,1.006165,1.212749,1.081490,1.185067,,1.038460,,,,,1.025031,1.025297,1.035926,1.190777,1.319198,1.117562,,1.276729,1.010732,1.322287,1.140960,,1.026742,1.304897,1.407807,1.021881,1.036360,1.014001,1.130505,1.004580,1.168964,1.020277,1.056834,1.007125,1.196826,1.188071,1.035243,,1.215605,1.013395,1.005621,1.109529,1.000251,1.311988,1.365004,1.050588,1.035025,1.266062,1.090301,,1.187245,1.017307,1.020255,,1.007362,1.105332,1.184675,1.021335,1.160878,1.029398,1.149514,1.011520,,1.005658,1.033982,1.054403,1.226248,1.084866,1.018093,,1.051249,1.077880,,1.250710,1.007713,1.123380,1.306355,1.631115,,,1.083613,1.067691,1.021404,,1.098837,1.118030,1.212822,1.501966,1.093329
1.224985,1.135118,1.230948,1.349329,,1.367596,1.014172,1.036855,1.074909,,,1.037387,1.165663,1.013551,,,1.228658,1.235078,,1.016883,,1.079445,1.028373,,1.023476,,,,,1.148023,1.040785,1.265776,,1.022834,1.119750,1.084550,,,1.045678,1.233184,,1.052574,1.009847,1.012533,1.223920,1.216412,1.117645,1.042339,1.142745,,1.132102,1.292430,,1.195644,,1.084772,1.235053,1.036997,1.157191,1.357520,,1.073376,1.185713,,1.553233,1.116625,,,,1.372213,1.110623,,1.270907,,1.073684,,1.148988,,,1.378395,1.111066,1.043282,1.107914,1.204799,,1.283267,1.194029,1.319477,,1.105345,,1.038882,1.152993,1.405905,1.135881,1.501641,1.364970,1.135458,1.343639,1.521456,1.314439,1.171978,1.093372,1.180043,1.277841,1.077032,1.363727,1.472428,1.124264,,1.090971,1.444628,1.011652,1.128018,1.045653,1.088728,1.149897,1.102543,1.079021,,1.121920,1.112001,1.305689,,1.060219,1.031035,,1.268112
1.312361,1.111362,1.086909,1.069701,1.216158,,,,1.226663,1.004600,1.182103,,1.061291,1.210040,,1.247209,1.073769,1.104212,,1.007861,1.142731,1.323574,,1.340293,1.107964,1.080031,1.014707,1.261981,1.039467,1.119258,1.202585,1.368407,,1.070452,,1.128724,,,,1.041578,1.207533,,1.125267,1.010092,,1.205166,1.029571,1.006219,,1.048758,,1.186925,1.376718,1.035766,1.085390,,1.015245,,,1.079231,,1.138903,1.120685,1.087571,1.222301,1.140445,1.172637,1.011522,1.174651,1.278191,1.101930,1.159201,1.180944,,1.056614,1.083587,1.007969,,1.097687,1.106470,,1.014823,,1.020663,1.235416,1.076358,1.027019,1.000200,1.064121,1.039236,,1.062520,1.215283,1.116252,1.097232,,,1.044147,,1.057556,1.063180,,,1.073541,1.066393,1.198641,1.050301,,,1.123206,,,1.237905,,,1.209893,1.058777,1.241370,1.044051,,,1.129944,1.048002,1.257305,,1.175994,1.050389,
1.258091,1.179019,1.046646,1.050019,1.030135,1.002867,1.002815,1.078565,1.043574,,1.063117,,1.011678,1.229985,1.571265,1.043015,1.095003,1.073460,1.129327,,1.218550,1.067333,1.124364,,1.192163,1.143631,1.154392,1.103937,1.027700,,,,1.048153,1.006964,1.211384,,1.073367,1.118739,1.386802,1.045084,1.111024,1.057537,1.127137,1.065661,1.050049,1.611178,1.273003,1.190742,,1.232573,1.020339,,1.013230,1.000621,1.144807,1.062305,1.245324,1.194759,,1.026509,,1.039274,1.012880,,1.326959,1.062289,,,1.214401,1.162885,1.432505,1.027485,1.132909,1.265275,1.006714,1.061504,1.393479,,1.016271,,,1.435993,,1.104482,,1.008357,1.157051,1.084071,,1.114265,,,1.080269,,,1.020543,1.053792,,,1.019797,1.077552,1.023787,1.025803,1.011624,1.248368,1.308789,,,1.016636,1.333000,,1.149900,1.030613,,1.054719,1.010524,1.179334,1.038735,,1.300673,,1.005644,,1.130715,,1.046235,1.043008,1.138427
1.491535,1.074750,1.433116,1.125110,,1.059956,,1.288583,1.382602,1.579223,,1.140994,1.250412,1.528332,1.215136,,1.072200,,,,1.116147,,1.092697,,1.138434,1.148668,1.066016,1.349482,1.080533,,1.342205,1.011568,1.007210,,1.016906,1.210751,,1.056065,,1.133069,1.165021,,1.032631,,,1.005731,1.051408,1.029833,,1.211111,1.156586,1.061218,,1.060852,1.021179,1.125741,1.243552,1.213968,1.400440,1.043711,1.309380,1.123304,1.113687,,1.021151,1.120903,1.094056,,1.300240,1.305728,1.065362,1.089246,1.029888,,,1.496115,1.036196,1.465615,1.097162,,1.000606,,,,1.010943,1.056101,1.146291,,1.075976,1.008222,,1.066671,1.127200,,,,1.035892,1.030430,1.432400,,1.150661,,1.028308,1.187263,,,1.157852,1.090352,1.133720,,1.058023,,1.000712,1.241439,,,1.015745,1.065816,1.145716,1.018121,1.001243,1.145915,1.569939,1.203802,1.019661,,,1.110575
1.393600,1.057676,1.058808,1.030317,,1.122836,1.116841,,1.030904,1.002527,1.133765,1.141322,,1.100069,1.407390,1.041881,,,1.032077,1.229971,,1.057505,1.005918,1.094897,1.027196,1.156802,,1.025191,1.010362,1.012052,1.113540,,1.442324,1.118066,1.086534,,,1.059786,1.026293,1.159785,1.077632,1.431715,,1.045220,,1.304442,1.182850,1.488003,1.059122,1.111819,1.037843,1.064093,,,1.084458,1.098412,,1.010677,1.027385,1.265925,1.264117,1.433671,1.507328,1.003961,1.201830,,1.011944,1.026610,1.115834,,1.029228,1.045711,1.073722,,1.107889,1.070056,1.063738,,1.057785,1.143785,1.264983,1.167309,,1.147805,1.083177,,1.298342,1.010362,1.254771,1.202553,1.062797,1.128410,,,1.041916,,1.548713,1.108084,1.100593,,1.102017,,1.037835,1.032900,1.132099,,1.090158,1.055876,1.382219,1.188895,1.104302,1.194597,,1.016187,1.074961,1.189901,,1.126301,,,1.127318,1.260411,,1.229403,1.015224,1.182384,1.635398,1.107651
1.103962,1.103011,1.063580,1.001118,1.232767,1.060625,1.181717,,,1.122787,1.077216,1.032847,1.187792,,1.033603,,1.020388,1.346771,1.006272,1.173903,1.020064,1.011655,1.420395,1.004126,,1.316118,,,1.092068,1.074625,1.055199,1.329844,1.252310,1.209014,,,1.015070,1.085364,,1.498719,1.092996,,1.197914,1.516364,,,1.030631,1.154697,1.027329,1.101234,1.141524,1.140441,,,,1.195576,1.125350,,1.136352,1.009874,1.044131,1.104766,,1.242324,1.279827,1.226608,1.260806,1.088267,1.091325,1.344985,,1.164131,1.022595,,1.003322,,1.094470,1.064367,1.126175,,1.240251,1.022597,1.291470,,1.234743,,1.171212,1.089144,1.054997,1.110471,1.440620,1.114355,,1.396283,,1.104959,,,,1.331678,,1.118025,,1.244192,,,1.109179,1.297511,1.061925,1.210536,1.026528,1.152599,,1.042224,1.039432,1.718919,1.018910,1.038599,,1.111713,1.099218,,,1.094666,1.123212,1.405685,1.081493,1.018398
