144
1.336261,1.464792,1.216981,1.670585,1.363217,,,,,,,2.100235,,2.240944,,,1.980140,,2.888748,,,,2.110088,,,1.726656,,,1.782014,1.421277,1.104664,1.896531,,,,,,,1.940877,,2.100811,,2.773019,3.344066,,1.886638,1.712080,2.402668,,,,3.725418,,,1.566798,3.180770,2.226255,1.976211,,1.237763,2.308000,2.852829,,,,3.303470,1.125463,,1.693905,2.136202,1.577980,1.493958,,1.010286,1.708250,2.048491,2.628709,,2.671151,,,,2.635734,1.557355,1.663114,1.844939,,2.338194,,,1.185527,,2.254464,2.579276,2.594161,,3.794724,1.756547,,,1.764487,2.236243,,,,,,1.732557,,1.301303,,1.322082,1.930724,,1.528085,2.461856,,,,,,2.764102,,,,1.655900,,2.356675,2.666458,2.135867,,1.729939,,,,,2.068661,3.314647,1.843436,,2.540062,,2.493068,
1.970920,,,,,1.341777,2.073442,,,,,,,,1.102293,1.008937,1.768600,,1.588682,,1.725843,3.841630,2.942032,1.528108,1.617465,,1.952083,1.772007,2.484407,2.602458,,2.458628,2.372882,,,,2.206052,,,1.905895,3.861915,,,1.618373,2.661560,1.494523,,2.363746,,2.590260,,,,,1.838498,1.571708,3.061750,,,1.352049,,2.923596,,1.950765,1.321184,,2.124601,1.889641,2.129258,1.107658,,1.131171,,1.944564,1.867027,,2.236481,,,1.072299,,1.397107,,,,2.108662,2.015092,2.703079,,1.041940,,2.140941,,1.630258,2.757853,1.735923,,1.643911,1.744947,,,1.420178,3.687656,,,,2.920194,2.006412,1.741260,,1.940794,1.311685,1.243964,,3.293913,1.893598,2.168242,,,2.579320,2.430385,1.017749,,,1.283822,1.033479,1.003408,3.067503,1.434406,,3.901226,1.262323,,1.435486,,3.715465,1.147754,1.425153,,3.780533,2.329530,,3.132051,2.345694
,,,1.859588,,,,3.725299,1.622731,3.226203,1.572424,1.612564,,,2.667223,,1.110128,,,,,1.704358,2.088174,1.023532,1.832712,,2.054711,1.249587,,2.010742,2.570150,,,,,,1.920534,,,3.154184,2.164976,,1.462585,,,,1.077496,,,1.906072,1.115910,,1.585631,,,3.539582,,,1.081777,,,,2.283583,3.842134,2.440809,,,2.130911,,1.160329,1.359187,2.535827,2.941960,,1.555673,,,,2.055637,1.015329,,,2.086426,1.214294,,,,,1.836156,,,1.085927,,1.819895,1.439849,2.411045,1.880984,1.735931,1.066280,,,,,1.642025,,,2.659523,2.055208,,,1.862413,,,1.825768,1.768484,1.462596,2.072092,2.323018,1.877517,1.714727,,,,1.771725,,1.355684,1.413636,1.505637,,,2.517746,1.945461,,,,,,1.800888,,,,1.313627,,
,,,1.982609,2.294511,2.828337,1.633031,,3.405018,,2.306233,,,2.797731,2.929785,2.970743,2.902617,2.110680,1.932495,1.153641,,1.259192,1.503075,1.280593,1.355755,,,2.075705,,,1.436858,1.207897,,,,,3.889423,1.209601,3.316949,1.810993,,,,2.174521,,1.131829,,1.177501,2.488194,2.249177,1.493193,2.006828,,,,2.302901,,,2.679653,1.210944,3.526149,1.675918,,,,2.686547,3.513229,1.315207,,,,1.546896,,1.077561,3.356051,,2.799762,1.752094,1.279280,1.971182,,,1.354789,1.702605,1.439816,,,,2.816225,2.162550,2.057827,2.192251,1.404413,1.137727,,1.928645,,2.047727,,1.610155,2.598294,,,,1.038158,2.183398,2.939957,,,2.477591,1.129645,,1.456287,,,,,1.790936,2.156919,,,2.034204,,1.475914,,,,2.414646,2.761056,2.130836,1.788253,,2.712577,1.994692,2.434712,1.473851,1.880827,2.261228,,,,1.836259,2.256348,
1.245603,,,,,,1.158265,,,,,1.499243,2.395285,,,,3.094605,,1.909823,,,3.769987,1.015688,2.041441,,,2.465781,1.849543,1.004436,,2.405122,1.934969,,,,1.104335,,,,2.307705,,1.634694,1.300955,,2.271009,2.395025,1.237110,3.666408,1.878000,1.861397,1.152242,1.131440,2.810084,1.922614,,2.415114,2.644972,1.536093,,,2.025223,,,,1.357234,,,2.162745,1.093425,,,,1.144235,1.922744,2.545450,,,,,1.388175,,,,1.333855,,2.318713,1.453149,,1.619277,,2.955237,3.411123,1.728524,,2.360421,2.316994,,1.782660,1.837512,,1.902889,,2.726149,1.919583,2.173866,1.219098,3.469420,,1.603881,2.053156,1.381163,1.881021,2.882301,2.989232,,1.473047,1.641229,,,,1.119368,3.035922,,,,1.739913,1.794590,,2.751812,1.483576,2.996771,1.540487,,,,,,,3.041559,2.454093,2.204417,,2.511411,
1.340541,3.606169,,,1.496203,1.784306,2.372435,1.451296,1.549197,2.515586,1.384699,1.686328,1.752875,2.993623,,,,,,,1.988655,1.020510,,,,,,2.091460,2.635528,,2.450700,2.290444,3.525472,,,1.852031,1.728660,,,,,2.253995,,,2.232488,1.106846,1.161444,,,,,1.293858,2.765877,,2.811325,,,2.006723,3.546469,,,,,,,2.903566,1.847729,1.719313,1.133423,,1.401377,,2.499646,,2.407482,2.253967,,1.248329,2.259666,1.842164,1.049931,3.383738,2.415940,,2.702530,,1.573064,,2.049439,1.491739,,1.763423,3.755799,,1.477626,1.459542,,1.093145,1.063576,1.782149,,1.561362,1.107343,1.265357,,,2.277629,2.201791,,1.589099,1.406122,,,,,1.831718,,,3.194896,,1.484580,,,2.020054,,1.403046,,,,2.146832,2.130252,,,1.486873,,,,,1.529121,,,2.927708,,
2.872220,,1.024089,1.802294,,1.304198,,,,1.111158,1.766302,2.814229,,1.337576,,,1.297926,2.626318,2.251225,,,,,,,,3.552370,,,1.619020,,,1.220678,2.591874,,,1.430279,1.991696,,2.175501,,2.110445,,2.513188,1.386465,,,1.465587,1.452065,2.871144,,,2.830970,,2.147526,2.182741,,2.138383,2.083146,,,,,,1.334320,,,,,1.762889,1.729252,,1.770072,1.149922,1.854587,1.132381,2.110168,,,1.626759,,,1.112358,,,2.889980,,,,,3.680443,,,,,,,1.244223,,2.695593,,,,,,1.653389,,1.732268,2.048903,1.410378,,1.379755,,,,1.042855,2.027920,1.726225,,,,,,1.348211,,,2.601780,2.036634,2.086828,,1.020870,2.497914,1.258023,,,1.644062,1.282901,2.025983,1.305470,,,2.128973,2.516469,
,,1.978930,,,,2.612461,1.080897,1.041746,,3.089995,1.880926,,,2.632426,,,1.195647,2.452511,,1.062563,,,2.128968,1.276617,2.024334,1.296734,2.879202,1.824842,1.080442,,1.730015,1.443352,,,,2.697181,,2.355849,,1.746870,,2.274382,,1.250044,,2.599623,,,,3.380214,,1.427394,,2.323147,1.160965,2.919522,2.233994,,1.209896,1.059046,1.585352,2.358564,,,,,,2.376498,,,,2.681514,,1.291378,,1.884266,1.323025,2.155146,,,,3.143218,2.492426,1.098369,,1.362688,1.028205,,,3.283493,,,,,,,1.236145,1.114438,,2.079921,,,2.426338,,2.148544,2.139171,1.815236,1.129317,1.054148,,3.239639,,1.162676,1.468170,2.633930,,1.336671,2.109518,,3.397926,,,2.497010,1.211764,,1.366998,,,1.862936,2.248605,,1.532155,2.906589,1.683083,2.809084,,2.237263,1.744045,2.219604,,,,1.282297
,,1.011543,1.505255,,,,2.482999,2.250683,,3.308555,,1.412661,,,1.134567,2.977461,2.654332,,3.135174,,,,2.653545,,2.094578,1.591005,2.909804,,2.474215,,2.620789,2.277577,2.059185,3.651904,,,2.924454,2.051513,1.378176,,1.332361,,2.075020,,1.970337,2.257765,,1.268293,,,,1.276229,,,2.970785,1.535179,2.839029,2.788555,2.263700,1.036095,,,,1.129034,1.591125,,,3.333269,2.586492,2.567357,,,,1.821719,2.699434,1.262834,,,,3.319578,,3.401021,,3.882691,,2.195587,,,,1.225078,,,1.266829,1.267249,,1.322754,1.298508,,1.401989,1.010362,,,,,2.251282,,,2.660954,,,1.203112,2.277621,,1.285776,,,1.092876,,2.224971,,1.050753,1.268021,,1.913966,,,,2.487840,2.988240,3.877433,1.635148,,3.082893,,2.306443,,,3.577191,3.747591,,,1.145169,
1.797207,2.168552,,1.743278,,,,1.120109,1.626824,,2.545793,1.757863,,,1.615070,2.567570,,,1.625324,,,1.455215,1.694198,1.085945,,,,,1.662225,,,2.851986,1.185408,1.419013,1.518116,,1.708446,1.222805,2.719183,,,,1.789543,2.149757,,,,,,1.478319,,2.194638,2.342900,,2.649084,2.184077,,2.938956,1.489786,1.845301,1.268265,1.592838,1.298569,3.344822,1.446527,,,,,1.931685,,,,,2.517222,2.739992,1.023353,,,2.829420,,,,,1.575572,1.447564,1.270242,,,1.592280,1.672839,,,1.151279,,1.963794,,,,3.353075,,,3.242333,1.453843,1.630150,,2.681909,2.236668,,1.561959,,,,,2.443203,,,1.425636,,,1.484003,,,,1.044751,,1.664565,,,1.248615,2.510418,,1.388576,1.003001,1.315578,1.080248,1.682204,,,1.459990,1.102962,,1.921651,
3.042819,,,1.256955,,,2.232627,2.694519,2.309858,,,,,1.583315,,2.195572,,,1.392324,2.117295,,,2.402612,2.786712,1.047431,,,,1.405288,,2.768595,2.636602,,1.551287,,1.947977,,,,,,1.564616,,2.278838,2.496040,,,,,1.508308,3.075438,1.228264,2.193162,2.623434,1.611219,1.109160,1.879962,3.038453,,1.382965,,3.102050,1.955356,,1.857671,,1.601226,,1.821603,1.283093,2.633029,1.143041,,2.580803,1.952555,,1.381410,3.793987,,1.811039,,,,1.755721,2.251999,2.057478,2.071490,,2.076852,,2.345807,2.086267,2.565116,,,1.401029,,,3.684614,,,,2.174519,2.357656,,,1.673848,,,1.129303,3.076620,3.216768,,,1.810012,1.581035,1.238061,,1.722951,1.897401,,1.679250,,,,1.176709,,,,,,,2.133660,3.356394,,,2.295274,,,,,,1.445035,2.022726
,,1.984264,2.602502,,1.644539,1.506020,,,1.666474,2.958537,2.524373,,1.737962,,1.828367,2.402238,,,,,2.132422,1.616869,,1.904998,1.061068,1.555836,1.247328,1.454601,,,2.255776,,,,1.693283,1.414471,1.711432,,1.795680,1.417665,,,,,3.303402,2.255187,,,1.794811,,,2.122326,,,1.930931,2.407023,1.687154,2.564975,,,,1.762504,,,,,1.708442,1.298725,2.275901,2.430320,3.019283,3.173204,,,2.090719,1.190225,,1.020849,,1.729061,,1.106204,,,,1.426228,1.867300,,,,,,,,,2.578806,1.689040,,,2.273262,2.303464,,,2.361271,2.658437,,,1.429034,1.146155,,,,2.626921,,2.830540,,1.483489,,,1.682302,1.906844,1.236199,,1.932812,,1.250037,1.463855,,,,,1.318824,,1.813088,,2.337316,2.319769,,1.507559,,2.652211,,1.854957
1.799950,,,,,3.011389,,,1.427178,,,2.510893,2.106585,,,,,,,1.426244,,,1.824497,1.220491,1.823368,2.843836,1.213043,1.643885,,,2.072386,2.904552,,1.412296,,2.249086,2.256843,,,,1.275389,2.358425,1.195303,2.208095,,1.093986,,,2.960457,,,1.414087,1.441436,1.296301,,2.537661,2.416762,,1.162697,1.565019,3.386074,,,2.386276,1.987076,1.609546,2.363490,1.522150,2.219293,2.765515,1.764951,,2.721239,1.358985,2.072922,3.196661,,1.225005,2.012844,2.638964,1.772873,,,,1.764231,1.413929,,,2.035950,1.663851,,,,,2.176294,1.343011,,,,,,,,,,,,,,,,1.646170,2.004283,,,,1.521504,,,1.766968,2.441358,2.844560,,2.544311,,,1.168242,1.127575,,1.217320,,2.710991,,,,,,,,1.117718,,,2.635375,1.133966
2.783957,,,,1.005420,1.244260,1.393824,,,,2.244049,1.034919,1.863457,,2.614763,,2.654147,2.772221,,1.883671,,1.716879,1.060974,,,,3.328058,2.340752,2.192173,,1.184540,,2.236562,,2.750086,1.627465,,1.617914,,,1.723209,,1.354596,,,,,2.636363,2.403751,1.935981,,,1.799830,,1.770163,,1.753375,1.460622,2.604655,,,,1.324745,2.503188,,,2.262161,1.393857,1.679562,,2.307094,2.152734,1.264577,,3.902324,1.182558,,,1.919225,,,1.831621,1.187272,1.425806,,,2.131756,1.173406,,1.292326,,1.077377,1.646669,2.992677,,1.345884,1.119043,1.669553,1.283572,2.146336,2.638464,3.009652,1.940995,,,,,,,1.006904,2.844805,,,,,1.524918,,,,,1.305029,1.673739,,1.536340,,1.933571,3.176743,,,,,,2.088967,,1.949381,1.589689,1.387660,2.407860,,,3.775267,,,1.872672
1.567131,,2.758280,,1.320087,2.331050,1.865819,1.539506,1.751625,1.550269,1.453485,,2.861608,1.511157,,,,3.154094,1.100014,1.264271,,,1.041493,1.415492,,1.293228,2.322003,,2.891972,,1.705535,2.124935,1.247694,2.246281,1.133647,1.652925,3.087564,2.267547,2.056230,,,,,1.357576,2.135639,2.357479,,1.856236,2.690127,,,,,,,,,1.491735,,1.409239,,2.855849,,1.992132,,2.073341,,,,2.125012,2.682471,,1.078284,,2.917185,,,,2.221624,3.747810,3.246623,,,,1.011550,1.394299,1.769191,2.666250,1.801625,,,,2.613709,,1.265823,2.219312,,,1.498630,1.786554,,1.029929,,,,1.837705,2.228394,1.768413,1.616392,2.098453,,1.700345,1.450345,2.477387,,,,1.629564,,,,,1.459876,,1.159555,2.135060,,,3.228202,,2.885682,2.884775,1.639871,1.026290,2.998893,1.218353,2.517837,1.495706,1.124548,,2.416781,1.229465,2.168237,1.347994
2.924835,1.197274,,1.234573,,1.418884,,2.424573,,,,1.767493,,1.846206,1.839807,1.820314,3.493337,1.603818,,,,2.416852,,2.408167,2.219490,,1.668059,1.958893,,,,2.053083,2.069141,1.266812,3.010016,1.099386,1.371624,,,,,1.328880,,2.750851,,,2.482786,,,3.097220,2.493453,1.456431,,,,2.840265,2.495130,1.230801,2.907456,,2.596626,1.451449,,,1.205002,3.011516,1.827669,,3.112702,,,1.464677,1.495308,2.458601,3.495503,,1.699079,,1.075808,1.733078,,,1.641207,,1.656528,1.245090,3.151788,2.205745,2.169416,,2.233448,,3.769193,,,,,2.130263,3.217493,1.417377,2.060394,,,,1.459840,,,,1.165243,1.240840,1.903617,,,1.856584,1.390541,1.175022,1.601674,3.002874,2.686945,,2.304754,,,2.534698,2.031529,1.902309,,2.752222,2.566770,,2.042105,2.052632,3.475292,,,,2.635859,,,2.750902,2.482193,2.352280,1.522964,
,,,1.153247,,,,,,2.595822,,1.574123,1.037956,2.082279,1.544356,3.534313,,,1.494498,,1.091249,,,,,1.795773,2.673035,,,,,1.318005,3.121881,1.695507,,,,1.755254,1.312444,1.139135,2.379188,3.331245,,1.463413,,,2.294450,,,,3.406561,1.690642,1.912820,,,1.327123,1.924195,,,2.307169,1.897529,,,,1.926257,1.524012,1.993243,,,2.571480,,,1.756604,1.653398,,1.504444,1.154675,1.941099,1.415290,2.320084,,2.065843,1.325433,,1.822960,1.501318,1.828090,,1.726340,,2.093104,1.263083,3.278225,,,,,2.235000,3.113113,,1.509729,,,,1.766491,,,1.224282,3.816821,1.395528,,,,,1.626647,1.838199,,1.649334,1.569564,1.810359,,1.621932,,,1.519971,2.349823,2.852247,1.847179,,,1.972981,,,1.425669,,1.780850,,1.999160,1.279407,1.103238,1.936581,1.565463,2.039898,
,2.107412,2.053473,,3.378587,,2.296748,1.356508,3.470298,,,1.702129,,2.796504,1.336261,2.682492,,,1.137714,2.679608,,1.951763,,,,3.622740,1.104331,,1.868846,3.110907,1.095543,1.799725,,,2.238881,,2.460619,,,1.340120,1.089501,1.442904,,1.667956,,2.640349,1.790346,1.864576,1.412425,,1.403480,,1.648837,1.247050,1.327317,,2.945200,,2.467033,,1.380521,1.197635,,,1.287027,,,,,2.742005,1.779701,2.678529,3.394294,1.366995,,,1.822283,2.522556,2.278020,2.372134,1.245957,,2.275612,,2.464333,,,,2.240349,3.439141,1.134967,2.353538,1.525190,,1.863858,,,2.398945,,,3.050137,1.906059,,,,2.668331,1.080734,1.849562,,,,,,2.120438,1.023464,,,2.041733,,2.468438,1.636116,,,1.033994,,3.078390,,,,1.672227,,1.507803,1.930689,1.472065,,,2.118008,,2.951451,,1.714469,,,2.231170
1.166617,2.456764,,2.320357,,,3.611247,1.136812,,,,,,1.642304,,1.528996,1.580529,,1.092638,1.104509,2.138855,2.257834,,,,1.953680,1.699490,1.481941,,2.252696,2.722473,2.654767,1.703580,1.622896,1.302836,,,,,,1.929255,,,1.343702,,,,,,2.832397,,,,,,,1.546244,2.168651,2.701455,,,,,,1.635236,1.552808,1.697316,,,2.106724,,1.265014,,,2.085602,1.064156,,,,,1.397437,2.064368,,2.454938,,,2.490836,1.493212,,2.309771,,1.293106,,,,,,2.286927,1.300929,,,1.229087,,,1.425481,1.126929,,,,2.951490,,1.254675,2.275700,,,1.088626,,,,1.062398,2.686857,,1.219205,2.773204,,,1.240641,,,,,,,,2.146721,1.767701,,2.528345,2.437778,1.515234,2.529914,3.047396,3.646955,1.430676
2.554212,,2.487738,2.497412,1.175240,,1.869131,,,,,1.185830,1.286336,,,1.439283,,2.266658,,2.131016,1.952742,2.603907,,,,,,2.913855,,,2.977623,1.902548,2.180988,,1.490666,2.135040,1.764912,,,,2.016173,,2.969317,2.643104,,1.202110,2.853286,2.204477,1.182237,1.194244,2.131663,,,,2.394599,3.377494,,1.232866,,,,1.806933,2.045774,,,2.650915,1.311695,3.900664,,,,1.550807,2.406120,,1.280899,3.124336,,,,,,1.898422,,1.325787,,1.422195,,,1.078264,,1.071817,,1.016125,1.026601,1.765811,1.162386,,,1.047700,2.585807,1.733594,,,,1.615964,2.418219,,2.332800,2.133427,,1.036349,,1.574448,2.031393,,2.481059,1.909303,2.859987,,,3.116122,,,1.272821,3.392102,1.994579,,,1.989606,2.584591,,,,,1.785755,1.168303,2.441848,1.484180,1.596685,3.967787,2.310318,3.265934,1.955778,
1.851198,3.046614,1.543578,,,2.148057,1.246221,1.326100,,,,1.868921,2.988464,2.348961,3.793715,,1.595996,,3.120013,,1.055668,,3.896992,1.865816,2.101750,,,,,3.697893,,,,2.657771,,1.881667,,1.884121,,3.786695,,1.534091,1.093330,2.832526,2.411749,1.697363,,,2.517446,1.432205,1.059332,2.732400,,,,,,,1.742874,,1.772249,1.572725,3.370695,,,1.144642,,2.515142,1.420128,1.937463,1.747403,1.571268,,,,,3.563787,3.758264,1.102513,1.102127,1.677749,,,,1.482916,,2.932940,,,2.688587,1.981419,2.095586,1.127925,2.612222,3.046711,2.546913,1.684489,,2.250184,,,,1.127017,1.449438,2.679464,,,,1.664150,,,1.031893,,1.447961,2.439099,2.573842,1.103239,2.374910,,1.365418,,,1.911499,,3.018489,,1.294579,,,,3.143239,,,,2.074332,1.861375,,,1.640012,1.643562,2.659689,,,2.596405
3.433838,,2.926583,,1.488205,2.647055,2.104017,1.954159,1.653270,2.364542,3.073494,,,2.153238,2.130319,,1.489499,2.610241,1.326740,1.410499,2.824835,,1.936748,,1.255180,2.040359,1.569951,,1.314054,1.006355,2.686584,2.240069,,,,,,1.405887,3.185378,,2.018222,,1.728538,1.305356,,,,,,1.663921,1.944389,1.836156,,,1.634796,2.719512,,,,,1.477987,1.148543,,,,,,1.380524,,1.428124,,,,,,,3.003705,1.521191,,,,,1.977076,1.225332,,,,,,3.215472,1.267681,1.298349,1.927710,,1.198699,2.107137,,1.583680,1.814511,,1.503337,2.554542,1.284907,,2.492621,,,,1.893021,,2.524585,,2.553737,,1.216818,2.147422,,1.749906,1.367058,,,,1.791415,1.743336,2.514769,,2.033414,3.553377,2.791148,1.101656,,,,1.663353,,1.725789,1.014189,,,,1.108812,2.668070,,
3.634343,,,1.722109,2.068089,,1.087729,1.414198,,1.721846,2.123050,,,,3.234226,,,2.615318,1.265631,2.587974,,,,,,1.876542,1.987282,,1.179544,,,2.123933,,,,,1.808083,,3.558012,,2.404834,,,,1.782458,,,,2.120354,1.895443,1.679752,,,,,,2.186129,,1.546417,1.275455,2.269135,,,,,2.442228,,1.329654,,,2.887559,,,1.359887,,,,,2.465498,,,,,1.922242,1.542459,,1.636380,,,,,1.733143,,1.946527,1.482330,,,1.203071,,,,1.373325,,,,,1.302911,,,2.652227,,2.169340,1.833264,2.412886,3.289156,,1.990116,1.209271,,,1.816178,1.633702,1.772424,,1.036464,,2.136598,1.675817,,,1.894277,2.302313,,1.829810,1.654554,2.825111,,1.922285,,1.252430,1.827306,2.336439,,2.410580
,,,,,,,,1.722095,2.666359,1.514950,1.436169,1.810580,,2.069226,3.055382,2.797527,,,,2.729210,,,,1.996371,1.664387,2.608672,1.913056,1.174115,2.022355,,1.388641,,1.174360,2.918114,,,1.769717,,,1.927763,,,1.984488,3.437846,1.073058,1.274147,2.723953,,1.616752,,1.903701,2.467067,,,,2.068862,,1.837862,,,1.986425,3.164449,,,2.198016,,2.425006,,,3.313498,1.277738,,2.428696,,1.969727,1.561606,,3.700935,2.189821,3.689415,1.210768,,3.089921,1.287054,,,,,1.892186,,1.998578,2.470989,2.170580,,1.618906,3.206011,2.002307,1.416590,,2.728067,1.408462,,,,2.468513,1.952329,2.108488,2.530100,2.743657,,1.508886,,2.135072,,2.121603,,,1.938654,1.814890,1.871415,,2.496743,,,,1.028113,,,1.656722,,1.922833,,1.265019,1.611539,2.370265,1.872592,1.245492,1.422329,,,,,2.073292
2.364479,,1.841698,,,2.380468,,,,1.502518,,2.383941,,,,,1.809516,1.770779,,2.156858,,,,2.326562,,2.204272,,1.179702,1.508075,1.541862,,2.135049,2.151843,2.028967,,,,,,1.571620,,1.913418,,,2.162859,,,2.174390,,1.321752,2.617895,,,1.167686,,1.857218,,,,,,2.855099,,,,2.318688,1.853154,,1.052654,2.000621,2.670771,1.893200,1.137588,3.272770,,1.585371,2.734926,2.371950,1.384809,,3.668587,1.140443,,2.491863,2.773961,1.787294,1.117581,,2.207193,1.573638,,,1.990177,,1.115342,1.852215,2.079417,,,1.068639,1.643219,,,2.120844,,1.154505,,,,,1.903733,,2.896719,2.659698,1.902869,,1.114450,1.469324,,,,,,1.685696,,2.849410,,2.229375,1.965453,1.827952,1.298012,2.531326,,2.871739,,,1.794642,,3.023805,1.708206,,,1.584778,
,1.488548,1.000049,,1.831863,1.018785,,1.055541,1.763391,,,1.720551,,1.618714,3.963019,,2.702307,2.213973,,1.668609,1.157519,1.826900,2.653372,1.995526,1.338225,,,1.876513,,2.810450,1.000779,1.706742,,2.181124,,,,,1.566936,2.473537,,,2.205622,1.060325,,,1.890791,,,,1.368603,1.287392,,2.165349,,2.253355,,,,1.631178,1.221723,1.608990,1.933942,,1.796093,1.631438,,,,2.679240,3.277075,,1.664776,3.250090,,1.930937,1.260875,1.440707,,,2.251907,,1.654024,1.195979,1.135527,2.655975,,,,,,1.909296,2.443615,,1.793291,,,,3.223925,1.861745,1.286240,2.259089,,,,2.798153,1.062828,1.105231,1.488587,2.170083,1.673164,2.726124,1.691371,1.330313,,,,1.780685,2.356450,1.724303,,3.190209,,,,1.439742,1.467152,,2.646395,1.281907,2.910875,,,,1.729159,,,,,,,,,2.297404
,3.026794,2.608061,1.081415,1.968712,1.402173,,,,1.705394,2.979525,,1.532659,,,,1.246356,,,2.665464,3.370841,1.745420,,,1.001609,2.874805,2.660103,2.532809,,,,,2.144297,,,1.439690,2.152096,,2.517996,,2.602062,,1.936513,,,1.162995,1.517222,,2.478622,,2.381176,2.241640,,,2.239315,2.389802,2.335821,,,,1.245320,,2.740108,,,2.255376,,,,,1.968583,,3.127244,,3.915516,,,2.245342,1.526042,,,1.254744,,,2.062762,,2.065364,,1.352418,,,1.613055,2.759426,,,,,1.681534,1.547297,,,1.147649,,2.765423,,,1.295640,,1.671627,1.709355,,,,,,3.001456,,1.364072,1.209499,1.461679,,,,1.832364,1.795518,1.210483,,1.924624,2.237052,1.397243,1.399972,2.548821,2.431167,,2.077506,,2.341734,1.923851,1.518099,,,3.180704,2.583966,2.481245
2.154068,,1.345000,1.558449,,1.206671,2.681969,2.225436,1.414817,3.022953,1.354464,2.742575,,1.601540,1.111354,2.426410,2.559986,,2.517622,,2.039347,1.167643,,1.878770,1.197610,,1.695626,1.324801,,,2.810938,3.645302,,,,,1.986166,,1.273739,3.178383,,2.509898,,1.317704,2.777415,,2.052744,1.968382,1.227288,2.035803,,,,1.447286,,,,,,,1.715982,1.568473,,1.639618,2.912245,1.798863,,,3.286147,,1.780910,,,1.066773,,2.155002,,2.405626,,2.478105,,2.598862,,,,,1.150496,1.294225,2.584638,3.391508,,,,,,,,1.967875,1.908544,,,2.654985,1.126265,1.007276,,,,,2.150654,1.444029,1.585949,2.204004,,,1.201730,2.059024,,2.379848,,1.826207,,2.205243,2.400585,1.539380,2.860410,,1.553345,2.376585,1.531059,1.081710,1.340779,1.056067,2.217727,,,,2.226393,,2.381944,,1.639270,,,
,,,2.645007,1.975270,1.735260,,2.453652,1.240949,,,,,2.967398,1.549749,1.715900,,,1.193197,1.522093,,,1.286241,2.641443,,1.605849,1.789184,,,,,3.012033,2.738690,2.951041,1.616059,,,1.289169,,1.024501,,,,,,,,,,2.115795,,1.959128,,,2.563508,,,1.039676,1.589515,,,1.333640,,1.864852,1.552845,,,1.665033,,,2.437699,,3.302109,2.642704,1.345632,1.697544,,1.195063,2.982254,1.155440,,3.540560,,,1.873185,3.332248,2.022048,,,2.251688,2.841503,2.342934,2.424653,2.662452,1.188200,2.622063,1.668256,1.475790,1.608603,,1.805082,,,,1.668928,2.224346,1.853452,,,,2.762050,,,1.786193,,2.051424,,,,,,,,2.321405,1.733807,1.890859,2.097970,,,,,1.345889,,1.315699,,,1.443746,2.321967,,,,1.519554,,2.697427
,,,2.298927,,,,,2.238824,3.807622,2.104560,2.112811,1.115959,,,1.164572,,1.277757,,,,3.365914,1.008795,,1.433387,2.790629,,,,1.055422,2.321839,2.313808,,,1.153059,1.603394,2.655457,,,,1.958978,,,,2.624005,1.957359,1.775563,1.440328,,,,2.959760,3.235584,1.335770,,1.105012,3.125013,,1.736519,1.397840,,,,,1.523526,,,1.621628,,1.540995,,,,1.451891,,2.251040,2.849640,,1.551974,1.948332,,,,1.204362,2.486428,1.632448,3.310334,,,,,,2.055097,1.045412,2.042783,,1.957154,1.699759,,2.719907,,2.075660,1.997932,2.513217,1.666859,,1.801127,,,1.163699,,1.534728,1.726784,1.158237,2.997556,,2.305221,2.848448,,,2.248240,,3.435539,,,,,3.037323,1.816512,3.072420,,,,1.524418,,,1.244138,,,,2.263921,,,1.946524
1.459240,1.077217,,,,,2.061522,,,,,,1.590571,,1.957445,,,2.198320,,,,,2.445271,2.801453,,1.770801,1.724613,,3.172840,,,2.018920,,,,,1.564013,,,1.382391,,1.864259,,,1.982068,,1.256438,2.642930,,,,,1.709228,2.503450,,1.911098,2.030544,,,,,3.221150,,2.713920,,,,1.160836,,2.625224,,,,,3.928768,,,,1.303881,,,,2.138452,,,,,1.831040,,,2.461358,1.031456,2.114492,,1.753109,1.026260,,,1.278329,2.239361,,,,,1.472072,3.111030,,2.880071,,2.565422,,1.651517,,2.530061,,,2.406258,,,,,,,,1.112748,2.199493,3.016664,1.153083,,3.232070,,,1.680560,2.009248,1.590095,2.234978,,,2.104725,,1.143239,,,
,1.320407,,,,1.377925,,,,,,1.586705,1.198851,2.245592,,2.064585,,1.301881,2.232091,,,,3.616235,,1.080577,2.106391,,,,,,1.213955,2.644576,2.349666,,1.052975,2.695825,,,,1.774015,2.595222,2.466529,2.430439,1.476519,2.334404,1.511054,,2.088281,,,1.669637,,,,2.289938,,2.033298,1.764269,,3.163898,,1.210323,,3.295719,,2.725842,,,,,,1.874539,2.572286,1.644496,,,,1.270993,,1.623271,,,1.676732,,1.496548,,1.536355,,,3.670638,1.783731,1.567940,1.918040,1.480033,,2.484826,2.421906,3.071428,,2.072682,,1.883464,1.379098,2.851726,,,,,,,2.065054,1.015760,2.165686,,2.217723,1.927614,,,2.624864,,1.306086,2.775717,2.619713,,,2.102879,1.821249,3.557172,2.456242,,,2.278573,1.284277,,2.275109,1.159110,1.829817,,,,2.205655,1.898907,
