96
,1.189112,1.112827,,,,,1.292505,1.238781,1.604952,,,,,1.563112,,1.265919,,1.657071,1.306996,,,1.376742,1.560652,2.197343,1.267631,,1.907243,2.151667,1.876892,1.462610,,1.306853,,2.082594,1.633723,,1.104855,,,,,2.235034,,2.039895,,1.304103,,,,1.078715,,1.475762,1.113156,,1.321336,1.088224,1.643465,1.214393,,,,1.369279,1.563767,1.199496,,2.112605,1.426582,,2.107383,,1.755183,,1.735027,,,2.597993,2.008834,1.334125,1.372343,,,,2.397769,,1.808682,,,1.531396,,,1.784653,,,,1.584024
1.321214,,1.481577,1.141423,1.695191,1.112452,1.029460,,,1.776080,1.188642,1.647919,,,1.844376,,,1.098578,1.031812,,1.458464,,,1.307491,,1.906402,1.577445,,,1.283237,1.405808,2.076159,1.562665,1.027122,,1.532868,,,,1.802488,1.027047,,1.121580,,1.461147,,1.034448,,,,2.207408,1.675206,1.800047,,1.728316,,1.829445,1.457951,1.606136,,2.342392,,,1.100759,1.663443,,1.124851,,2.263220,,2.274556,1.395152,1.544043,1.063941,,,,,1.066897,,1.028343,1.262189,1.636837,,,,1.743119,1.809732,,1.336575,,,,1.735287,,
,1.359905,1.309367,1.889611,,,,,,,,2.295802,,2.301130,,1.483095,1.293058,1.101984,1.914352,1.126418,1.339648,,1.358178,1.065685,,,1.167832,2.317944,,1.048904,,,1.317045,2.310767,1.751369,1.698685,1.388135,,,1.472590,1.185587,,1.302447,,1.254239,,1.133640,,,,,1.754885,,1.275167,,1.105909,,1.210904,,1.163691,,1.135277,1.302546,1.534881,2.150257,1.190155,1.864259,1.611848,,,1.233461,1.381083,1.439918,,,1.631393,,1.567222,,2.486405,,1.397653,1.206620,,,,,,1.447285,,,1.885506,2.160794,,,1.396060
,,,1.607967,1.789467,,,1.319525,1.675187,1.879069,,,,,,1.287633,2.325755,,1.192449,1.128269,,1.388054,,2.037005,,1.882228,1.368950,,1.217389,1.155196,,1.820935,1.212924,1.277823,1.242764,1.453569,2.071741,1.292804,,,1.302082,,,,1.538434,1.023673,1.374452,,,,1.571534,,1.219503,2.655513,1.029591,1.858889,,,,1.583998,1.156199,1.385637,1.670011,1.517695,,,,1.231192,1.056248,1.735369,,,1.640193,,2.615779,,,,,,1.803769,,,1.991586,1.151590,,,,,1.428541,,,1.364862,2.392385,1.601550,
,1.575591,,,1.062247,,1.250023,,,1.383032,,1.777268,2.162033,,1.786001,1.341254,1.001806,,1.365843,,,1.281922,,,2.020587,,1.898370,,,1.380519,,,1.132723,1.570403,1.514505,1.566361,1.026829,,,1.207948,,,1.139873,1.297047,1.353204,1.410386,,1.834497,1.093467,,1.561401,1.239182,,,,1.338183,1.356369,,1.071611,1.172478,1.017292,1.422566,1.323527,,1.298752,1.571103,,1.104210,2.081569,1.796384,,1.381090,,,1.365926,1.167477,1.214424,,,,,,2.066143,,1.859728,1.198937,1.199454,1.893879,,,1.063077,,,1.314692,,
2.038603,,,1.608114,,,1.295772,,1.194638,,,,1.546347,1.749237,,,,,,,,,,1.385311,,,1.209979,,2.223383,,1.270320,1.587803,1.473195,1.700655,1.739529,1.763902,1.700456,,,,1.806805,1.352019,1.724932,1.571072,,1.626781,2.243869,2.255232,1.123145,1.411953,1.085415,,,,1.213467,,,,2.538562,,,1.829610,,,,,2.155637,,,,1.770281,1.325816,,2.003902,,1.260166,1.610806,1.731125,1.784130,1.129266,1.238956,1.987073,,,1.322688,1.190022,,1.731688,1.462022,,1.665620,,1.863958,,1.076645,1.147895
,2.351239,,1.650846,2.060102,,1.706591,1.670190,1.376874,1.017325,,,1.505882,2.041150,,1.254488,1.933001,,1.496860,2.328748,1.220907,,1.315912,1.452837,2.263522,1.059843,1.852466,,,,,,1.537616,,,1.768620,,,1.413670,,1.170569,,,,1.280271,1.272829,,,1.128687,1.740363,1.199276,1.274345,,,,,,,1.019114,,2.618739,1.180163,1.561125,1.088061,1.307132,1.118707,2.674518,,,1.290133,,1.264237,,,,,1.492240,,,1.222059,1.489743,1.334098,2.009567,1.097744,,,,,,1.095623,,,1.607719,,1.458233,
,2.258814,1.319350,1.344525,1.357675,1.402377,,2.507961,,,,,1.168559,1.303474,2.044457,1.674768,,,1.947568,1.207594,,1.808866,1.166792,1.146147,1.208806,,1.013538,,,1.779611,1.866642,,,,1.620029,,,,,1.735160,,,,1.760951,,1.645027,1.834644,1.294339,1.465931,,1.048114,1.369240,1.414242,1.365990,,,,1.399935,,1.369984,1.434221,2.124814,,,1.613584,1.156855,,1.252471,1.289348,1.091572,1.274618,1.250740,,1.032244,,1.458187,,,1.118886,,,1.189114,1.890927,,1.242485,1.292183,,1.756046,,,2.016792,1.305611,,1.122301,,1.474374
,1.199426,,1.068863,,,,,1.262925,2.318350,1.098586,1.682199,1.084114,,1.296302,,1.666757,1.545733,1.155079,,,1.549023,1.520743,,,,,,,1.561665,,,,,,1.271751,,1.144519,1.001575,1.233780,1.145024,1.401113,1.290864,,,,1.802818,1.680842,,,,1.313633,1.791193,,1.507443,1.764771,,,,,,1.222616,1.617177,1.118445,,,1.455815,,,1.575567,,1.685846,,,1.074032,,1.339520,1.189840,1.261679,,1.355515,,1.193327,,1.968633,1.373139,,1.314562,,1.017717,,1.234548,1.518675,1.663325,,
,1.060970,,,1.987087,1.818189,,,,1.312349,1.345582,1.574944,,,,2.253370,1.242722,,2.045992,,,,,,,,,,1.116452,1.069769,,,,,2.084176,1.039615,2.250528,1.256134,,1.378028,,,1.157713,1.090420,,,,,1.516812,,,1.172942,,,1.265418,1.057584,1.220738,,,,,1.563663,,1.526519,,,2.411698,,1.054776,,1.936725,,1.119782,,,1.254240,1.468695,,,1.299325,1.141449,1.076409,1.996912,,2.311412,,,,,1.412768,1.045167,,1.588581,,,1.522865
1.012634,1.319710,,1.025582,,1.088415,,1.127596,,,,,,1.956552,1.596244,,2.424786,,,1.356846,1.099988,1.264762,1.060719,2.074545,,1.226465,1.295541,1.145232,,1.671547,,1.678103,,,,,1.103038,,,,1.977805,1.121370,1.486434,1.281892,,1.205649,1.121879,,,,1.241367,1.303416,1.029083,1.348869,,,1.686757,,,,1.387147,1.516629,2.258956,1.189107,,2.190182,,1.180768,,,1.021447,,,1.516414,,,,,,,1.594402,1.024905,,,2.079357,,1.392279,2.001044,,,,1.083910,,,1.446156,1.422867
,,1.353321,,1.184327,,1.918955,1.015964,,,,1.356843,,1.694296,,1.060670,,1.322238,,,1.185495,2.422815,1.543824,1.604448,,,,,1.599581,1.543225,,,1.006872,1.318796,1.929170,1.401482,1.298069,,,2.433710,1.108326,,1.038287,,1.151127,1.013359,,,1.285537,1.226730,,,1.054245,,1.185395,,1.982223,1.194690,,,1.519384,,,2.776725,2.667869,2.116481,,1.577123,1.106869,,,,1.317050,,1.308586,,1.323276,,2.072639,1.069488,1.825589,1.452810,1.927304,,,1.751709,,1.642613,,,,1.755839,,1.282697,2.335074,
1.049578,,1.056574,,,,1.224425,,2.153852,1.602498,,1.477452,,,,1.147788,,,,,,,1.218524,1.660886,1.278074,,1.464801,,,,,,,,,,1.444277,1.376431,,1.042945,1.259842,1.103102,1.285440,1.498656,1.265616,1.356270,,1.603243,1.131188,1.256352,,1.574029,2.096488,,,1.327235,1.349121,,,,,,2.048097,,,,1.074821,,1.131055,1.677555,,1.653758,,,,1.331888,2.849369,1.668031,,,1.525721,2.090355,1.279962,1.241200,1.623184,1.213888,,,,1.570236,1.319779,,,,,
1.616512,1.347505,,1.275033,,,,,,2.213407,,1.038876,,2.379237,,1.242792,,2.512278,1.764694,1.439534,1.886393,,,,1.037320,,,1.249374,1.660187,,1.066557,1.177320,1.796336,1.279652,1.562446,,,,,2.711495,,,1.759545,,,,,1.122558,1.534779,1.245962,,1.447399,1.971912,2.078831,,1.110714,2.125220,,,1.501447,2.322175,,1.489749,1.255086,1.030951,1.839789,,1.243880,,1.321713,1.473092,1.323867,,,,,,,,,,1.173761,,,,1.437424,,,,2.168248,1.758528,,1.107460,,1.200339,
,,,,,1.147250,,,,,,,,1.350725,1.394196,1.822650,,,1.745372,,,,1.967259,1.074688,,,1.564773,,,1.503928,2.108063,,1.652767,1.549954,,,1.373302,1.505713,,2.099951,1.544311,,2.133293,,1.093374,,1.466464,,1.553067,1.231497,,,1.153477,1.303756,2.184776,2.110225,1.083800,,,1.694941,,,,,2.219109,1.773738,1.150318,1.010021,,,1.077077,1.572380,1.661225,,1.918156,1.336851,,,1.155929,1.016517,,,1.639675,,,1.114186,,1.518906,,1.297586,1.097423,,1.837468,2.004652,1.882576,
1.095254,,1.999345,,,,,,1.672475,1.567458,,,,,2.659475,1.494833,1.648668,,,1.514008,,2.111124,1.344438,,1.697941,,1.380287,1.650750,1.085893,,,,,1.623982,,1.824495,2.262855,,,1.646304,2.339184,,,2.006999,,,,,2.127546,1.632831,,1.693869,1.414170,1.451995,,,1.557319,2.081914,2.055206,1.374684,,,,,,,1.880069,1.328694,,1.748461,1.686335,,1.340194,1.419242,1.290259,1.180056,1.656815,,,,,,1.901999,2.218960,1.736795,,1.914393,1.560765,1.556657,,1.166112,,,1.577599,1.745179,
,,,1.583108,,,,1.191768,1.355072,,1.360803,1.470073,1.440454,1.763254,,,1.085167,2.339731,1.531618,,,,1.258940,,,1.800184,1.230436,1.399556,1.041446,,1.336622,,,,,,2.015397,2.869829,,,1.873756,2.227104,1.420943,1.058240,1.087957,,,1.177602,,,,2.199879,1.087878,1.089699,2.594690,1.069455,,,,1.629580,2.025044,,,1.999332,,,,1.630186,,,,1.184388,1.256423,2.644751,,,1.180510,1.650979,2.028657,,1.154462,1.012818,,,,1.164842,,,,,1.127120,1.415814,1.297805,1.756893,,1.804282
1.718966,,1.922750,,1.281387,,,1.554723,,1.238607,1.447853,1.055211,,,,,,1.255016,,,,1.449688,1.326589,,1.129661,1.983878,1.038016,,1.755101,1.807213,1.114820,1.703825,,1.395211,1.998767,,2.085980,1.831925,1.592843,,,,,1.590901,1.307081,,1.036717,,2.025734,,,1.527729,1.750328,1.795025,1.152466,,,,1.268173,,1.240368,1.813093,,1.192423,,,1.116099,,2.568016,,,,2.076415,,1.040944,1.977474,1.830934,1.107915,,1.119355,1.998054,1.134574,,,2.081029,1.473118,1.668718,1.757004,,2.061832,1.259883,,1.398135,1.319387,,
1.690483,,,1.686478,,,1.483525,1.053154,1.722432,1.182017,1.385583,1.198385,1.475211,1.991127,,1.082933,1.466178,,1.854923,1.235111,,,,1.503574,1.269984,1.434244,1.245569,1.277002,1.351975,1.162521,1.139640,2.499496,,1.489207,1.840541,1.560304,1.173943,,1.506783,1.211126,,,,2.533482,1.277203,1.094398,1.060692,,1.353279,1.463687,1.096275,,1.663155,,,,,1.060097,,2.347954,,1.298781,1.612033,1.680514,1.786848,1.178707,,1.246612,,1.495622,,1.251806,,1.474256,,1.248641,,1.824742,,,,,,1.167922,1.575520,,,,,,1.567187,2.450908,1.457027,,,
1.377060,1.495723,,,1.734576,,,,,1.414652,,,,,1.734966,,,1.354824,1.745626,1.155539,1.395827,1.433779,,1.692048,1.937125,,,1.344153,,,,,1.597633,1.860807,1.540305,1.364428,,2.815304,1.034941,1.272763,1.948010,2.560343,1.237527,1.668400,,,1.003736,,2.339568,,1.036166,,1.638682,1.317337,,,,1.523744,2.088773,,1.615191,1.111197,1.755170,,,1.365504,1.972583,,1.322470,,,,1.859303,1.004059,,2.006717,,1.608322,,1.467561,1.137759,,,,1.884323,,,,1.155163,,1.724389,1.320802,,,,1.960795
,,,1.352877,1.611223,1.178767,,,1.418021,,,1.184796,,,1.433946,,,1.255614,1.814740,,2.091810,1.138897,1.653959,1.524843,1.874639,,,1.015595,1.396394,,1.688458,,1.900079,,1.130550,1.572613,1.423778,,,,1.707476,,,1.869831,,,,,1.815642,,1.747023,1.981330,1.510971,1.171735,,,1.506384,,,1.398352,,,,1.288869,1.867789,1.920574,1.487800,1.522161,,,1.858951,,1.001587,,2.051421,1.723415,,,,,2.035079,,,1.219105,,,,,1.275093,2.033433,,1.684143,1.552510,,,1.025707
1.204923,,1.671998,,,1.624667,1.178464,,1.201730,,1.563467,,1.125026,,,,,,1.802013,1.264878,,,,,,,2.038241,1.528295,,,,1.635002,,2.014105,,2.082522,1.084522,2.093720,,,,,1.668106,,,1.864563,,,,1.553024,,,,1.059295,1.579927,,,1.072928,,,1.799430,,1.059923,1.662310,,1.409098,1.562558,1.469779,,,,,1.561676,,,1.188255,,,2.021303,1.331167,,1.922005,1.225173,,,1.332218,,1.415728,,1.193967,1.787295,2.096478,1.130963,1.965195,1.192873,1.830350
1.263750,1.174005,,,,1.555580,1.729281,,,1.482628,1.322798,,,,,,,,1.574887,,1.392168,,,,,,1.117323,1.316689,1.134198,,,1.290506,1.361840,1.147792,1.801532,,,1.995118,,2.598712,1.286333,1.296919,,1.029003,,1.854420,1.828084,,1.333382,1.343259,1.424168,1.591139,,,,1.731987,1.461411,1.045716,,2.164713,1.325216,1.493590,1.259465,,,,,,1.351658,1.028789,,1.754008,1.973757,,1.054017,,2.491532,1.098212,,,1.378606,,,,,1.941770,,,1.348447,1.350957,1.676654,,,1.851939,,
1.604338,,,,,,,1.102456,,1.218758,,1.328533,1.131272,,,1.602626,,,,1.356754,1.831580,,1.358976,,1.168035,1.422935,1.130921,2.341487,1.564184,,,,1.067094,1.388828,2.869594,,1.323007,,,1.239701,,1.152231,,,,,1.475597,1.087980,,,,,1.453853,1.160330,,1.284850,,,1.001698,1.791996,1.926892,,1.820196,,1.197391,,,1.660275,,,1.543986,,,2.421992,,1.588083,,1.066492,,1.776905,,1.105519,1.282985,,1.468886,,,,1.499053,2.012454,1.090895,1.422638,,,2.699880,1.844462
1.274421,1.736444,1.506651,,1.456306,,1.296864,1.973668,,1.279158,,1.057078,1.171941,,2.158814,1.605796,1.215286,1.315539,,1.593150,1.805319,,1.392274,,1.603092,,1.180568,1.951380,1.256499,1.613676,1.025876,,,1.642499,,,1.429124,,,1.702764,1.589894,,1.165181,2.419603,1.287993,,1.091194,1.495656,,,,2.342396,1.014305,,1.516851,1.960402,1.727304,,,,1.446436,,1.275772,1.135528,,2.102153,,1.728584,,1.892937,2.640360,,,,1.865312,1.020418,,2.313770,1.355470,,1.499285,,1.032079,1.276198,1.178881,,,2.107602,1.138611,1.592637,1.423086,1.036769,1.665419,,2.363008,
2.243197,1.278205,1.277672,1.277949,,1.405708,1.337796,,,,,,1.646151,1.156630,1.278619,1.388083,,1.063377,1.085884,,,2.464402,1.906194,1.008799,,1.542929,1.703426,1.075729,1.094420,1.174711,1.303780,1.090912,,,1.455141,1.521631,,1.640570,,,1.562386,,,,1.470053,,2.193299,1.010863,1.186582,1.190431,1.247250,,1.309567,,1.470961,,1.810614,,,1.636843,,,1.057081,,1.839564,1.413502,,1.953391,,,,1.366631,1.216633,,1.940750,1.565888,,1.097810,1.469495,2.121487,,1.149397,,,,,,1.823065,,,1.372660,1.123390,1.502357,1.322271,,2.311105
,1.698085,1.888831,1.896374,,,,1.138953,1.418758,2.105936,1.098766,1.156791,,,,,,,1.884311,,,,1.965459,,,1.515984,2.327793,,1.335479,,1.403046,1.238537,,,,2.280828,1.346726,,1.569407,,,,2.398388,1.661230,2.012935,,,1.267902,1.705846,1.255369,1.641070,,1.038418,,,1.425042,2.078954,,,1.562848,1.485263,,,,1.209459,2.070729,1.705125,,1.435809,,,2.270247,,1.110856,,,1.950292,,,,,1.703372,,1.472513,,1.902010,1.047791,2.070422,,,,,,1.287102,,
,1.808458,2.141299,,2.203298,1.722630,1.354798,1.654178,1.638551,,1.273213,,1.294220,1.149240,1.048570,,,1.084172,1.134564,1.268901,1.587083,1.346055,1.536622,1.598546,1.295303,2.198274,,,,1.753333,,,,,1.157082,,1.175158,1.157743,1.982765,,1.361050,1.243399,,,1.600267,,1.041734,,1.338657,,,1.534842,,2.252309,1.900533,,,,1.081353,,,,1.667790,1.678157,1.082768,,1.774494,1.542150,1.671658,1.136127,1.424490,1.906740,,,,,,1.491470,,,1.163260,1.933265,1.668387,1.476118,,1.042584,1.747618,,,1.257689,,,1.112226,,1.203578,2.477787
,2.564581,,,1.260856,,1.526630,,,,,1.309749,1.503303,,2.316421,,1.100357,,,1.648601,1.090939,1.604078,1.314532,,1.986632,,1.624036,,1.126114,1.289919,1.454801,1.076639,,,,1.749469,1.282562,,,1.391066,,,1.776042,,,2.060990,,,2.159364,,,2.127325,1.900011,1.836098,1.762658,,1.281944,1.741364,1.941021,1.377836,,1.047899,,2.117376,1.459922,,,,1.216055,,,2.138802,,1.557189,1.790402,1.630726,,1.340846,,1.718891,,,,,,,2.384631,,1.278867,1.338722,,,1.476852,,,
,1.396337,,,1.726533,2.305406,,,1.239641,,2.475788,1.926913,2.614666,,1.224333,,1.059117,,2.261283,1.955081,1.286643,,,,,1.124547,,1.196457,,2.014762,,,,,1.751579,,1.124641,1.712315,,,,1.297449,,,1.424211,,,,1.635665,1.824157,,,,,,,1.638918,,1.098353,,,1.764918,,2.264857,,,,1.055724,,2.030488,,,,,,1.612008,,,,,,1.541943,1.375736,1.211479,,,,1.246697,,,1.492508,1.683481,1.556136,1.675211,1.192902,
,,,1.938773,1.491972,,2.025947,,,,1.095759,,,1.004451,1.121529,2.297788,2.202245,,1.767667,1.234068,1.685446,,,,,1.187699,,1.508543,,,2.294447,1.108814,,1.495500,1.973306,1.181785,,1.328327,,1.299493,,,1.208825,1.536807,,1.159466,1.263519,,1.309076,,1.265289,1.499084,,1.314803,1.766047,1.953244,,1.249896,2.017175,2.186773,,1.049447,1.305057,,1.901393,,,2.104383,,,,,1.515222,,,,1.178038,1.265657,,,1.983071,1.562219,,,2.120660,,,2.025066,,,,,,1.620523,1.043903,2.217792
1.046164,,1.115420,,1.258205,,,2.051669,1.640838,1.251883,,,,,1.251544,,,,,2.633604,,1.437744,,1.327550,1.403693,,,1.877509,,,1.105419,1.743818,,,1.199760,1.868705,1.140934,,1.120042,,,2.534368,,,1.813538,,,1.514063,,,,1.400064,,,1.005822,1.089734,,,,1.952850,,,,1.412612,2.469957,,,1.308958,2.020343,1.827234,,1.225455,,,,1.381346,1.163150,,,,,,,1.483786,,,1.344165,1.269099,,1.882097,,1.877420,1.149095,2.030122,,1.655240
,1.181560,1.990154,1.865729,1.640080,,,,,,1.512398,,,,1.127131,1.173843,1.291066,1.080813,,,,,,1.358226,,1.205343,,1.967244,,,,1.575103,1.596036,1.453496,,1.625218,1.617383,,,,,,,1.462057,1.801407,1.614811,,1.609711,,1.068555,,1.229960,1.303157,1.826228,1.554145,1.599004,,1.413123,2.575950,,1.216022,1.943078,,,1.200632,1.166527,1.128078,,1.205853,1.952130,,1.271408,1.312440,1.710260,1.193692,1.178189,1.064445,,,1.432803,,,1.325640,2.640938,,1.629986,,,1.598852,2.103288,,,1.214164,,,1.733325
,2.040192,,,,1.031269,,1.119632,1.108025,,1.424430,,,,,1.017732,,1.863560,,1.750162,1.928852,,2.501529,1.009081,1.334484,1.417765,1.668179,,1.080184,2.165460,1.203239,1.379757,,2.470580,,1.792447,,,1.889239,1.159986,1.111404,1.216852,1.527978,,,1.513947,,1.886854,1.747735,1.317286,1.402972,,1.834852,1.238224,,1.318150,,1.303097,1.370423,,1.118645,1.125265,,,2.290471,1.254014,,1.147677,1.586221,1.726295,,,1.135535,1.637535,1.912055,,1.388957,2.067807,,,,,1.355876,,1.588734,,,1.464767,,,,,,1.498362,2.041915,1.510093
,2.052130,,1.242927,1.072410,,1.656307,,1.430615,,2.658801,,1.200221,1.599921,,1.090532,,,,1.293973,,,1.832632,,,1.876364,1.295318,1.469193,,,1.099196,1.150066,1.273201,,1.101738,1.252214,2.081853,1.244242,2.344194,1.404774,1.081118,1.207468,2.117305,2.029939,,1.418473,1.061121,1.548443,1.540572,2.375364,1.072376,,,1.137575,1.337816,,,1.489767,1.215236,,1.334104,1.003205,,,,,2.154363,,2.598064,1.068969,1.686513,1.091442,1.080949,1.624279,,1.951823,1.018313,,,,1.373677,1.367534,,,,,,,,1.702635,1.863545,2.502474,1.200613,,1.749502,
,1.218413,1.546399,1.029258,,,1.168871,1.583649,,1.190905,,,1.426297,,1.256454,1.359391,,1.502133,,1.118522,,,1.819837,,,1.472735,,,1.014852,,,1.495701,1.001751,1.197233,,,1.491373,,,1.087740,1.715768,1.405666,2.956929,1.498757,2.135985,,,,,,,,,,,1.264358,1.667829,1.985013,1.583731,1.399138,1.073565,,2.249620,,1.429685,,,,1.359406,1.773432,1.627251,,1.262297,1.074468,1.620046,,1.640138,,,1.995325,1.612646,1.283063,1.177414,,,,,1.011604,1.930400,1.696715,,,1.777629,2.190774,1.237708,
,,,1.056268,1.122834,1.302007,,,,,,,,,,2.125324,,1.111660,,1.886402,1.081216,,,1.506501,1.858703,,1.454897,1.077338,1.888732,,,1.279383,,1.783881,,1.471812,1.579831,1.082797,1.790316,,1.716818,,1.248283,,1.828791,1.035344,1.634642,,,1.458851,1.034703,2.108009,2.530276,,1.092712,,,1.120471,1.730565,,,,1.551059,,1.818287,,,,,1.685829,,,1.319383,2.212586,,1.731990,1.888397,,,1.525440,1.590186,,1.434785,,,1.056969,,,,1.190215,1.089369,1.430363,,1.319367,,
,,,2.727892,2.218688,1.857515,,,1.822556,,,1.305034,1.416936,,1.187317,,1.131197,,1.623243,,1.174207,,,1.224563,,,,1.104560,,,1.169406,,2.027280,1.279429,1.291031,,1.659367,,,2.522435,,1.398704,1.043893,,1.371864,1.694299,1.339560,,1.614979,1.313087,,,1.919870,,,,,,1.412785,1.731913,,,,1.320731,,1.022210,,,,,,,,,,,1.336927,1.816401,,,2.251459,1.389396,,,1.326318,,,1.154493,,1.302444,1.313636,1.758248,1.345637,1.235548,,2.451038
1.448238,1.047087,1.452714,1.166955,1.256060,1.584223,1.678587,,,1.143954,,,,,1.575389,,1.316886,,1.138750,1.428370,,,1.480475,1.945405,1.116174,2.046980,,1.514127,,1.701307,,,1.412669,1.139851,1.019532,,1.799565,1.360085,1.145027,,1.721158,,1.487617,2.229100,1.164998,1.064077,1.540437,2.964657,1.166510,,,,,,,,1.592721,1.575346,1.697009,1.278078,1.418985,1.330004,1.742967,,1.593088,1.327756,,,,,1.186076,,,2.169565,,,1.012682,1.878444,,,1.877420,1.767267,,,1.022664,1.011861,,1.449734,1.904622,,2.179112,1.155060,1.061826,1.348688,1.626013,1.283066
,1.332507,1.058204,,,1.167826,1.587393,,,,1.733684,2.054788,,,,,,1.672269,1.352815,1.823023,1.053679,,1.849745,2.325945,,,1.911569,1.050272,,1.222125,2.071900,1.694386,1.514338,1.852078,,,1.463268,,1.020326,1.543486,,,1.075378,,1.108925,,,,,,,,,1.385770,1.484420,,,1.561197,,1.107177,1.916675,1.547427,,,1.009643,1.091568,1.405137,,1.710277,,,1.839121,2.039547,,1.501639,,1.266027,,1.244721,,2.077032,1.958201,1.809221,2.138176,,,,,,,1.994888,2.588575,,1.840262,,
1.654300,,1.475377,,,,1.733043,1.452332,1.204112,1.132933,1.788310,1.189577,,1.286223,,1.032222,,,,1.207607,,,1.544258,1.025502,1.484954,,2.360451,1.403068,1.496194,,,1.140947,1.183006,,1.456941,2.560826,,,2.907406,1.562339,,1.507989,1.164224,,,1.825321,,,1.230982,1.269383,,1.220357,,,1.651901,1.852014,1.948799,1.984633,,2.206756,1.286312,2.114121,1.740980,1.365120,,1.548341,1.306931,1.040567,,,,,,,2.301092,1.095024,1.810043,,1.402754,,,1.209682,1.476495,,,2.225454,,,,1.363860,,,,1.104455,2.119205,
,1.752661,1.574613,1.088078,,2.038959,,,,1.202781,,1.910731,1.719764,,2.567319,1.839153,1.306231,,,1.121704,1.091068,,1.010862,,,,2.021069,1.391659,,,1.415134,,,,1.274185,1.924999,2.125458,1.187576,,,1.075506,,1.427737,,1.180724,,,,,,1.868440,1.120500,,2.644756,,1.126143,,1.164401,,,1.170400,1.175936,1.743090,1.290953,1.236158,1.384172,1.806125,,1.616445,1.602233,,,,,1.577945,,1.189543,1.328937,,1.078386,,1.421029,1.039755,,1.161311,1.620103,,1.609883,1.122804,,1.251350,1.519363,,,,
,,1.023193,,1.076279,1.501681,1.884944,1.601712,,,,,,,,2.527924,,1.160266,1.598702,1.798017,2.132319,,1.137486,,,,1.476107,1.440738,,1.629711,,,,1.185998,1.614315,1.533193,1.220786,1.267128,1.591840,,,2.232566,1.779374,1.130190,,1.172088,,1.869753,2.628699,1.749214,,,1.248784,,1.279292,1.969909,,1.417546,2.338053,,,1.077190,1.730800,1.995890,1.004489,1.168893,,,,1.519906,,1.629524,1.102245,,1.035657,,,,,1.332178,,,,2.095506,1.699717,,,,,1.247173,,1.684101,,,1.179732,1.470735
1.050786,1.402792,2.540797,1.019054,1.345104,1.062648,,2.134955,1.336327,2.354386,1.210138,,1.742661,1.175888,,,2.273595,1.558942,,1.061288,,2.491603,1.516605,1.779301,,1.553560,,1.366099,1.474614,2.029430,1.080251,1.253983,1.505776,2.782884,1.726081,1.476015,1.176980,1.135888,1.064032,1.109155,,,1.758450,,,1.699247,,1.066105,,1.604238,1.411728,,,,1.141322,,1.671324,,,,,1.158372,1.344491,,1.890809,,1.500421,1.528738,,,,1.610733,1.691579,,,,,,1.489941,,,1.450815,,1.795076,,,,,1.038080,,1.890869,,,1.613169,2.181127,
1.173859,1.660076,1.502784,,,,,1.893735,2.206879,,1.048713,,,1.191908,,1.729609,,2.155932,1.365264,,1.310644,,,,,,1.784838,,1.235226,1.418675,1.745784,,1.051726,,1.537152,,1.201520,,1.182104,1.343545,,1.544962,,,1.048005,,2.086247,,,,,,,,,1.009779,,,1.276498,1.096027,,,2.443729,,,1.984202,,,,,,1.595571,1.036096,1.874033,,1.512877,,1.233086,1.977306,1.395315,,1.688945,1.486237,,1.271511,,,2.152107,2.201196,,,,,1.694967,,
,1.306050,1.660902,,1.334362,1.793537,1.172279,,,1.212654,,,1.448518,2.008803,,1.034129,,,,1.157463,1.731717,1.169444,,,1.329432,,1.345568,,,,2.233703,,,1.822888,,,1.704938,1.635782,,,1.012690,,,,1.129082,,,,,1.367783,1.278809,,1.408727,,,,,1.836261,1.892746,1.276888,1.215520,1.080967,1.418214,,,1.288721,,1.435242,1.997363,,1.798751,1.326383,1.300018,,,,,,1.011981,1.383145,,,,1.879717,1.370291,,1.539428,1.113221,,,1.588798,1.050572,,,1.628791,1.142551
1.596758,2.198823,1.420327,,,1.537977,,,,1.087873,,1.425447,1.553864,,,,,2.115212,1.661518,2.198407,,,1.425614,,,,1.395300,,,1.976199,1.215016,,,,,1.010291,,,1.365312,1.563019,,,1.882568,,,,,,1.725106,1.684720,1.938840,2.349961,,,,1.772915,1.181821,,2.756243,1.227561,1.699240,,1.006862,1.423511,,1.328584,,,1.310011,,,,1.040029,,,,,,,1.142769,,,,1.316787,,,1.374478,2.019068,1.260482,,1.518431,,,,,
1.989240,,,1.438350,,1.652837,,1.072709,1.937087,2.061585,1.553711,,1.274647,,,,1.174593,,1.260033,1.164009,,,1.631482,,,,1.575931,,1.019978,,,1.334164,,1.719969,2.010336,,,1.288345,,2.612379,1.338582,,,,1.011358,2.420016,2.331729,1.124222,,2.092599,1.079607,,,1.765311,1.825175,1.222920,,1.125291,,1.010886,1.033173,,1.710548,,,,,1.450720,1.023001,,1.583462,1.092550,,2.065793,1.118030,,,,1.275261,2.125632,2.258878,,,,,,1.212820,1.916127,,,,1.160339,1.398919,1.758131,,
